sim,b,est,shrinkage_factor,type,run,j,n,d
379,0,ate_ipw_2,0,all_boot,379,2,500,ld
379,0.20225050915142792,ate_regr,0,all_boot,379,2,500,ld
379,0.797749490848572,ate_dr,0,all_boot,379,2,500,ld
379,3.1822109635327335e-17,ate_strat,0,all_boot,379,2,500,ld
379,1.293866823306331e-17,ate_ipw_2,0,null,379,2,500,ld
379,0.33168492524134596,ate_regr,0,null,379,2,500,ld
379,0.668315074758654,ate_dr,0,null,379,2,500,ld
379,0,ate_strat,0,null,379,2,500,ld
379,0,ate_ipw_2,0,gn,379,2,500,ld
379,1.4075818980463555e-15,ate_regr,0,gn,379,2,500,ld
379,0.999999999999998,ate_dr,0,gn,379,2,500,ld
379,0,ate_strat,0,gn,379,2,500,ld
379,5.669623379818531e-18,ate_ipw_2,0,hybrid_gn,379,2,500,ld
379,0.3214819043533397,ate_regr,0,hybrid_gn,379,2,500,ld
379,0.6785180956466603,ate_dr,0,hybrid_gn,379,2,500,ld
379,0,ate_strat,0,hybrid_gn,379,2,500,ld
379,5.7125993835140284e-21,ate_ipw_2,0,none,379,2,500,ld
379,0.449220419690401,ate_regr,0,none,379,2,500,ld
379,0.550779580309599,ate_dr,0,none,379,2,500,ld
379,0,ate_strat,0,none,379,2,500,ld
379,-1.2386375650077921e-19,ate_ipw_2,0,shrunk,379,2,500,ld
379,0.44921859351205684,ate_regr,0,shrunk,379,2,500,ld
379,0.5507814064879432,ate_dr,0,shrunk,379,2,500,ld
379,0,ate_strat,0,shrunk,379,2,500,ld
380,-3.883257075972651e-20,ate_ipw_2,0,old,380,2,500,ld
380,0.010806367548401842,ate_regr,0,old,380,2,500,ld
380,0.9891936324515984,ate_dr,0,old,380,2,500,ld
380,0,ate_strat,0,old,380,2,500,ld
380,0,ate_ipw_2,0,boot,380,2,500,ld
380,-7.06417551586551e-18,ate_regr,0,boot,380,2,500,ld
380,1,ate_dr,0,boot,380,2,500,ld
380,0,ate_strat,0,boot,380,2,500,ld
380,0,ate_ipw_2,0,all_boot,380,2,500,ld
380,0.0034311177441205334,ate_regr,0,all_boot,380,2,500,ld
380,0.9889660845331314,ate_dr,0,all_boot,380,2,500,ld
380,0.007602797722747981,ate_strat,0,all_boot,380,2,500,ld
380,0,ate_ipw_2,0,null,380,2,500,ld
380,0.009196996148160275,ate_regr,0,null,380,2,500,ld
380,0.97608659969695,ate_dr,0,null,380,2,500,ld
380,0.014716404154889784,ate_strat,0,null,380,2,500,ld
380,0,ate_ipw_2,0,gn,380,2,500,ld
380,-1.6672757723839674e-15,ate_regr,0,gn,380,2,500,ld
380,1.0000000000000009,ate_dr,0,gn,380,2,500,ld
380,-2.6866515329257696e-15,ate_strat,0,gn,380,2,500,ld
380,0,ate_ipw_2,0,hybrid_gn,380,2,500,ld
380,0.007778134973715108,ate_regr,0,hybrid_gn,380,2,500,ld
380,0.9822322003140195,ate_dr,0,hybrid_gn,380,2,500,ld
380,0.00998966471226552,ate_strat,0,hybrid_gn,380,2,500,ld
380,0,ate_ipw_2,0,none,380,2,500,ld
380,0.18775556546977196,ate_regr,0,none,380,2,500,ld
380,0.7034324820237853,ate_dr,0,none,380,2,500,ld
380,0.10881195250644266,ate_strat,0,none,380,2,500,ld
380,0,ate_ipw_2,0,shrunk,380,2,500,ld
380,0.1877354027363766,ate_regr,0,shrunk,380,2,500,ld
380,0.7034651908646328,ate_dr,0,shrunk,380,2,500,ld
380,0.10879940639899084,ate_strat,0,shrunk,380,2,500,ld
381,0.033113595671863824,ate_ipw_2,0,old,381,2,500,ld
381,0.2020756584010443,ate_regr,0,old,381,2,500,ld
381,0.764810745927092,ate_dr,0,old,381,2,500,ld
381,0,ate_strat,0,old,381,2,500,ld
381,0.03313641976366328,ate_ipw_2,0,boot,381,2,500,ld
381,0.18764594329590684,ate_regr,0,boot,381,2,500,ld
381,0.7792176369404299,ate_dr,0,boot,381,2,500,ld
381,0,ate_strat,0,boot,381,2,500,ld
381,0.03576312373938342,ate_ipw_2,0,all_boot,381,2,500,ld
381,0.17738479887256345,ate_regr,0,all_boot,381,2,500,ld
381,0.7868520773880531,ate_dr,0,all_boot,381,2,500,ld
381,-6.938893903907228e-18,ate_strat,0,all_boot,381,2,500,ld
381,0,ate_ipw_2,0,null,381,2,500,ld
381,0.42013017580933393,ate_regr,0,null,381,2,500,ld
381,0.2803995612678773,ate_dr,0,null,381,2,500,ld
381,0.29947026292278855,ate_strat,0,null,381,2,500,ld
381,1.0000000000000027,ate_ipw_2,0,gn,381,2,500,ld
381,1.5939080826359637e-16,ate_regr,0,gn,381,2,500,ld
381,0,ate_dr,0,gn,381,2,500,ld
381,-1.1564107707719127e-15,ate_strat,0,gn,381,2,500,ld
381,0,ate_ipw_2,0,hybrid_gn,381,2,500,ld
381,0.41189107822298726,ate_regr,0,hybrid_gn,381,2,500,ld
381,0.27284072719832153,ate_dr,0,hybrid_gn,381,2,500,ld
381,0.3152681945786914,ate_strat,0,hybrid_gn,381,2,500,ld
381,0.008215329253668082,ate_ipw_2,0,none,381,2,500,ld
381,0.268704708852554,ate_regr,0,none,381,2,500,ld
381,0.6838234626537573,ate_dr,0,none,381,2,500,ld
381,0.03925649924002063,ate_strat,0,none,381,2,500,ld
381,0.008216053665464657,ate_ipw_2,0,shrunk,381,2,500,ld
381,0.26870344542667923,ate_regr,0,shrunk,381,2,500,ld
381,0.6838271442636094,ate_dr,0,shrunk,381,2,500,ld
381,0.039253356644246604,ate_strat,0,shrunk,381,2,500,ld
382,0,ate_ipw_2,0,old,382,2,500,ld
382,0.09289464952684294,ate_regr,0,old,382,2,500,ld
382,0.9071053504731571,ate_dr,0,old,382,2,500,ld
382,-3.702769138007068e-17,ate_strat,0,old,382,2,500,ld
382,0,ate_ipw_2,0,boot,382,2,500,ld
382,0.09503385244171401,ate_regr,0,boot,382,2,500,ld
382,0.9049661475582861,ate_dr,0,boot,382,2,500,ld
382,0,ate_strat,0,boot,382,2,500,ld
382,-1.0378925311253419e-17,ate_ipw_2,0,all_boot,382,2,500,ld
382,0.0914610426881415,ate_regr,0,all_boot,382,2,500,ld
382,0.9085389573118585,ate_dr,0,all_boot,382,2,500,ld
382,0,ate_strat,0,all_boot,382,2,500,ld
382,1.570355063591797e-17,ate_ipw_2,0,null,382,2,500,ld
382,0.34170807589413227,ate_regr,0,null,382,2,500,ld
382,0.6582919241058673,ate_dr,0,null,382,2,500,ld
382,0,ate_strat,0,null,382,2,500,ld
382,0.9033539916470894,ate_ipw_2,0,gn,382,2,500,ld
382,-2.209318804351246e-16,ate_regr,0,gn,382,2,500,ld
382,0.09664600835291015,ate_dr,0,gn,382,2,500,ld
382,0,ate_strat,0,gn,382,2,500,ld
382,-2.9349059927943972e-18,ate_ipw_2,0,hybrid_gn,382,2,500,ld
382,0.32608419302798775,ate_regr,0,hybrid_gn,382,2,500,ld
382,0.6739158069720123,ate_dr,0,hybrid_gn,382,2,500,ld
382,-1.3877787807814457e-17,ate_strat,0,hybrid_gn,382,2,500,ld
382,-6.334213145053425e-19,ate_ipw_2,0,none,382,2,500,ld
382,0.6525165601441442,ate_regr,0,none,382,2,500,ld
382,0.34748343985585606,ate_dr,0,none,382,2,500,ld
382,0,ate_strat,0,none,382,2,500,ld
382,7.75637554447375e-20,ate_ipw_2,0,shrunk,382,2,500,ld
382,0.6525008367944427,ate_regr,0,shrunk,382,2,500,ld
382,0.3474991632055572,ate_dr,0,shrunk,382,2,500,ld
382,0,ate_strat,0,shrunk,382,2,500,ld
383,0,ate_ipw_2,0,old,383,2,500,ld
383,0.0993145835718075,ate_regr,0,old,383,2,500,ld
383,0.9006854164281926,ate_dr,0,old,383,2,500,ld
383,0,ate_strat,0,old,383,2,500,ld
383,0,ate_ipw_2,0,boot,383,2,500,ld
383,0.12009078685829333,ate_regr,0,boot,383,2,500,ld
383,0.8799092131417068,ate_dr,0,boot,383,2,500,ld
383,0,ate_strat,0,boot,383,2,500,ld
383,-6.938893903907228e-18,ate_ipw_2,0,all_boot,383,2,500,ld
383,0.10502804058582488,ate_regr,0,all_boot,383,2,500,ld
383,0.8949719594141752,ate_dr,0,all_boot,383,2,500,ld
383,-1.7926986127617666e-17,ate_strat,0,all_boot,383,2,500,ld
383,0,ate_ipw_2,0,null,383,2,500,ld
383,0.6414722598965323,ate_regr,0,null,383,2,500,ld
383,0.3585277401034675,ate_dr,0,null,383,2,500,ld
383,0,ate_strat,0,null,383,2,500,ld
383,1.0000000000000016,ate_ipw_2,0,gn,383,2,500,ld
383,-9.359479391825142e-16,ate_regr,0,gn,383,2,500,ld
383,0,ate_dr,0,gn,383,2,500,ld
383,1.4419686088900098e-16,ate_strat,0,gn,383,2,500,ld
383,6.938893903907228e-18,ate_ipw_2,0,hybrid_gn,383,2,500,ld
383,0.6559579661302463,ate_regr,0,hybrid_gn,383,2,500,ld
383,0.3392764395665523,ate_dr,0,hybrid_gn,383,2,500,ld
383,0.004765594303201472,ate_strat,0,hybrid_gn,383,2,500,ld
383,0,ate_ipw_2,0,none,383,2,500,ld
383,0.7105974152482691,ate_regr,0,none,383,2,500,ld
383,0.26518105359913025,ate_dr,0,none,383,2,500,ld
383,0.024221531152600704,ate_strat,0,none,383,2,500,ld
383,0,ate_ipw_2,0,shrunk,383,2,500,ld
383,0.7105798798580271,ate_regr,0,shrunk,383,2,500,ld
383,0.2651999039612506,ate_dr,0,shrunk,383,2,500,ld
383,0.02422021618072249,ate_strat,0,shrunk,383,2,500,ld
384,0,ate_ipw_2,0,old,384,2,500,ld
384,0.04617934386177455,ate_regr,0,old,384,2,500,ld
384,0.9538206561382256,ate_dr,0,old,384,2,500,ld
384,0,ate_strat,0,old,384,2,500,ld
384,2.8004182205211193e-18,ate_ipw_2,0,boot,384,2,500,ld
384,0.03291780505171055,ate_regr,0,boot,384,2,500,ld
384,0.9670821949482896,ate_dr,0,boot,384,2,500,ld
384,0,ate_strat,0,boot,384,2,500,ld
384,1.9059179971976476e-18,ate_ipw_2,0,all_boot,384,2,500,ld
384,0.046010217987009966,ate_regr,0,all_boot,384,2,500,ld
384,0.9539897820129901,ate_dr,0,all_boot,384,2,500,ld
384,0,ate_strat,0,all_boot,384,2,500,ld
384,-1.2490870005829668e-18,ate_ipw_2,0,null,384,2,500,ld
384,0.21625236930054328,ate_regr,0,null,384,2,500,ld
384,0.7837476306994565,ate_dr,0,null,384,2,500,ld
384,0,ate_strat,0,null,384,2,500,ld
384,0,ate_ipw_2,0,gn,384,2,500,ld
384,6.74281491294782e-16,ate_regr,0,gn,384,2,500,ld
384,0.9999999999999993,ate_dr,0,gn,384,2,500,ld
384,0,ate_strat,0,gn,384,2,500,ld
384,-1.2942428740531166e-18,ate_ipw_2,0,hybrid_gn,384,2,500,ld
384,0.215290626580252,ate_regr,0,hybrid_gn,384,2,500,ld
384,0.7847093734197481,ate_dr,0,hybrid_gn,384,2,500,ld
384,0,ate_strat,0,hybrid_gn,384,2,500,ld
384,3.091055908368555e-20,ate_ipw_2,0,none,384,2,500,ld
384,0.37733773414068694,ate_regr,0,none,384,2,500,ld
384,0.6226622658593131,ate_dr,0,none,384,2,500,ld
384,0,ate_strat,0,none,384,2,500,ld
384,3.098126200862279e-20,ate_ipw_2,0,shrunk,384,2,500,ld
384,0.3773269106891691,ate_regr,0,shrunk,384,2,500,ld
384,0.6226730893108308,ate_dr,0,shrunk,384,2,500,ld
384,0,ate_strat,0,shrunk,384,2,500,ld
385,0.1661483860612335,ate_ipw_2,0,old,385,2,500,ld
385,0.28339351475351565,ate_regr,0,old,385,2,500,ld
385,0.5504580991852507,ate_dr,0,old,385,2,500,ld
385,0,ate_strat,0,old,385,2,500,ld
385,0.15829159972874982,ate_ipw_2,0,boot,385,2,500,ld
385,0.2798978355585854,ate_regr,0,boot,385,2,500,ld
385,0.5618105647126648,ate_dr,0,boot,385,2,500,ld
385,0,ate_strat,0,boot,385,2,500,ld
385,0.1645564784775639,ate_ipw_2,0,all_boot,385,2,500,ld
385,0.25171610724878624,ate_regr,0,all_boot,385,2,500,ld
385,0.5837274142736498,ate_dr,0,all_boot,385,2,500,ld
385,0,ate_strat,0,all_boot,385,2,500,ld
385,0.0722285888429778,ate_ipw_2,0,null,385,2,500,ld
385,0.4389309867980711,ate_regr,0,null,385,2,500,ld
385,0.3768159397671997,ate_dr,0,null,385,2,500,ld
385,0.1120244845917516,ate_strat,0,null,385,2,500,ld
385,0.9999999999999988,ate_ipw_2,0,gn,385,2,500,ld
385,0,ate_regr,0,gn,385,2,500,ld
385,0,ate_dr,0,gn,385,2,500,ld
385,-3.821045009664276e-31,ate_strat,0,gn,385,2,500,ld
385,0.08804466049399644,ate_ipw_2,0,hybrid_gn,385,2,500,ld
385,0.4399398737161814,ate_regr,0,hybrid_gn,385,2,500,ld
385,0.3700436317854163,ate_dr,0,hybrid_gn,385,2,500,ld
385,0.1019718340044056,ate_strat,0,hybrid_gn,385,2,500,ld
385,0,ate_ipw_2,0,none,385,2,500,ld
385,0.41619610355697667,ate_regr,0,none,385,2,500,ld
385,0.19328495543614885,ate_dr,0,none,385,2,500,ld
385,0.39051894100687445,ate_strat,0,none,385,2,500,ld
385,0,ate_ipw_2,0,shrunk,385,2,500,ld
385,0.4161940571141892,ate_regr,0,shrunk,385,2,500,ld
385,0.1932921866834373,ate_dr,0,shrunk,385,2,500,ld
385,0.39051375620237333,ate_strat,0,shrunk,385,2,500,ld
386,0,ate_ipw_2,0,old,386,2,500,ld
386,0.04591214191279665,ate_regr,0,old,386,2,500,ld
386,0.9540878580872033,ate_dr,0,old,386,2,500,ld
386,6.938893903907228e-18,ate_strat,0,old,386,2,500,ld
386,0,ate_ipw_2,0,boot,386,2,500,ld
386,0.04313740136248584,ate_regr,0,boot,386,2,500,ld
386,0.9568625986375142,ate_dr,0,boot,386,2,500,ld
386,-1.6894845207756755e-17,ate_strat,0,boot,386,2,500,ld
386,0,ate_ipw_2,0,all_boot,386,2,500,ld
386,0.04153685376420234,ate_regr,0,all_boot,386,2,500,ld
386,0.9584631462357978,ate_dr,0,all_boot,386,2,500,ld
386,5.982261678383424e-18,ate_strat,0,all_boot,386,2,500,ld
386,0,ate_ipw_2,0,null,386,2,500,ld
386,0.15815828015887973,ate_regr,0,null,386,2,500,ld
386,0.8418417198411203,ate_dr,0,null,386,2,500,ld
386,-2.011338857578337e-18,ate_strat,0,null,386,2,500,ld
386,-3.028191169095238e-15,ate_ipw_2,0,gn,386,2,500,ld
386,0,ate_regr,0,gn,386,2,500,ld
386,1.0000000000000018,ate_dr,0,gn,386,2,500,ld
386,0,ate_strat,0,gn,386,2,500,ld
386,0,ate_ipw_2,0,hybrid_gn,386,2,500,ld
386,0.15498440073012798,ate_regr,0,hybrid_gn,386,2,500,ld
386,0.845015599269872,ate_dr,0,hybrid_gn,386,2,500,ld
386,4.4254681683898886e-18,ate_strat,0,hybrid_gn,386,2,500,ld
386,0.04946387610295009,ate_ipw_2,0,none,386,2,500,ld
386,0.2360236075985512,ate_regr,0,none,386,2,500,ld
386,0.6973767122392296,ate_dr,0,none,386,2,500,ld
386,0.01713580405926922,ate_strat,0,none,386,2,500,ld
386,0.04945897844298858,ate_ipw_2,0,shrunk,386,2,500,ld
386,0.2360187504161707,ate_regr,0,shrunk,386,2,500,ld
386,0.6973869954018888,ate_dr,0,shrunk,386,2,500,ld
386,0.01713527573895193,ate_strat,0,shrunk,386,2,500,ld
387,-1.0479009195323265e-17,ate_ipw_2,0,old,387,2,500,ld
387,0.07002065162293344,ate_regr,0,old,387,2,500,ld
387,0.9299793483770662,ate_dr,0,old,387,2,500,ld
387,0,ate_strat,0,old,387,2,500,ld
387,-4.547186832942796e-18,ate_ipw_2,0,boot,387,2,500,ld
387,0.10053108778842504,ate_regr,0,boot,387,2,500,ld
387,0.8994689122115751,ate_dr,0,boot,387,2,500,ld
387,0,ate_strat,0,boot,387,2,500,ld
387,0,ate_ipw_2,0,all_boot,387,2,500,ld
387,0.0637897247061337,ate_regr,0,all_boot,387,2,500,ld
387,0.9362102752938661,ate_dr,0,all_boot,387,2,500,ld
387,0,ate_strat,0,all_boot,387,2,500,ld
387,-3.256028158737431e-18,ate_ipw_2,0,null,387,2,500,ld
387,0.22036494972665555,ate_regr,0,null,387,2,500,ld
387,0.7796350502733445,ate_dr,0,null,387,2,500,ld
387,0,ate_strat,0,null,387,2,500,ld
387,0.9999999999999993,ate_ipw_2,0,gn,387,2,500,ld
387,1.6191763529204702e-15,ate_regr,0,gn,387,2,500,ld
387,0,ate_dr,0,gn,387,2,500,ld
387,1.3416213295984093e-16,ate_strat,0,gn,387,2,500,ld
387,0,ate_ipw_2,0,hybrid_gn,387,2,500,ld
387,0.21446428660993871,ate_regr,0,hybrid_gn,387,2,500,ld
387,0.7855357133900616,ate_dr,0,hybrid_gn,387,2,500,ld
387,0,ate_strat,0,hybrid_gn,387,2,500,ld
387,0,ate_ipw_2,0,none,387,2,500,ld
387,0.47939937106173414,ate_regr,0,none,387,2,500,ld
387,0.47065663418029585,ate_dr,0,none,387,2,500,ld
387,0.049943994757969935,ate_strat,0,none,387,2,500,ld
387,0,ate_ipw_2,0,shrunk,387,2,500,ld
387,0.47938934315532367,ate_regr,0,shrunk,387,2,500,ld
387,0.47067869522139816,ate_dr,0,shrunk,387,2,500,ld
387,0.049931961623278245,ate_strat,0,shrunk,387,2,500,ld
388,-3.5638474320596857e-17,ate_ipw_2,0,old,388,2,500,ld
388,0.1065788183697513,ate_regr,0,old,388,2,500,ld
388,0.893421181630249,ate_dr,0,old,388,2,500,ld
388,0,ate_strat,0,old,388,2,500,ld
388,5.0452207818302265e-17,ate_ipw_2,0,boot,388,2,500,ld
388,0.08697771509709001,ate_regr,0,boot,388,2,500,ld
388,0.9130222849029097,ate_dr,0,boot,388,2,500,ld
388,0,ate_strat,0,boot,388,2,500,ld
388,-4.7978689535003894e-17,ate_ipw_2,0,all_boot,388,2,500,ld
388,0.11256406377803141,ate_regr,0,all_boot,388,2,500,ld
388,0.8874359362219688,ate_dr,0,all_boot,388,2,500,ld
388,0,ate_strat,0,all_boot,388,2,500,ld
388,0,ate_ipw_2,0,null,388,2,500,ld
388,0.4744434219368607,ate_regr,0,null,388,2,500,ld
388,0.41638548652616075,ate_dr,0,null,388,2,500,ld
388,0.10917109153697865,ate_strat,0,null,388,2,500,ld
388,-1.2833019679030052e-17,ate_ipw_2,0,gn,388,2,500,ld
388,0,ate_regr,0,gn,388,2,500,ld
388,0.9999999999999987,ate_dr,0,gn,388,2,500,ld
388,0,ate_strat,0,gn,388,2,500,ld
388,0,ate_ipw_2,0,hybrid_gn,388,2,500,ld
388,0.4710281350379533,ate_regr,0,hybrid_gn,388,2,500,ld
388,0.40066477310459053,ate_dr,0,hybrid_gn,388,2,500,ld
388,0.1283070918574562,ate_strat,0,hybrid_gn,388,2,500,ld
388,1.734723475976807e-18,ate_ipw_2,0,none,388,2,500,ld
388,0.4754785001879144,ate_regr,0,none,388,2,500,ld
388,0.3458834219881967,ate_dr,0,none,388,2,500,ld
388,0.17863807782388888,ate_strat,0,none,388,2,500,ld
388,0,ate_ipw_2,0,shrunk,388,2,500,ld
388,0.4754741313542474,ate_regr,0,shrunk,388,2,500,ld
388,0.34590439905380826,ate_dr,0,shrunk,388,2,500,ld
388,0.17862146959194444,ate_strat,0,shrunk,388,2,500,ld
389,0,ate_ipw_2,0,old,389,2,500,ld
389,0.0972404472624859,ate_regr,0,old,389,2,500,ld
389,0.9027595527375143,ate_dr,0,old,389,2,500,ld
389,0,ate_strat,0,old,389,2,500,ld
389,1.520060511707551e-17,ate_ipw_2,0,boot,389,2,500,ld
389,0.07150771918575641,ate_regr,0,boot,389,2,500,ld
389,0.9284922808142437,ate_dr,0,boot,389,2,500,ld
389,0,ate_strat,0,boot,389,2,500,ld
389,2.3099009802011877e-18,ate_ipw_2,0,all_boot,389,2,500,ld
389,0.09781554377883997,ate_regr,0,all_boot,389,2,500,ld
389,0.9021844562211602,ate_dr,0,all_boot,389,2,500,ld
389,0,ate_strat,0,all_boot,389,2,500,ld
389,1.5803785957367526e-18,ate_ipw_2,0,null,389,2,500,ld
389,0.26155321289267774,ate_regr,0,null,389,2,500,ld
389,0.7384467871073223,ate_dr,0,null,389,2,500,ld
389,0,ate_strat,0,null,389,2,500,ld
389,0,ate_ipw_2,0,gn,389,2,500,ld
389,-2.7114910440549405e-16,ate_regr,0,gn,389,2,500,ld
389,1.0000000000000009,ate_dr,0,gn,389,2,500,ld
389,0,ate_strat,0,gn,389,2,500,ld
389,5.5489847530240255e-18,ate_ipw_2,0,hybrid_gn,389,2,500,ld
389,0.23384086924307923,ate_regr,0,hybrid_gn,389,2,500,ld
389,0.7661591307569207,ate_dr,0,hybrid_gn,389,2,500,ld
389,0,ate_strat,0,hybrid_gn,389,2,500,ld
389,0,ate_ipw_2,0,none,389,2,500,ld
389,0.708912141398498,ate_regr,0,none,389,2,500,ld
389,0.2624463192856594,ate_dr,0,none,389,2,500,ld
389,0.028641539315842596,ate_strat,0,none,389,2,500,ld
389,0,ate_ipw_2,0,shrunk,389,2,500,ld
389,0.7088956458090121,ate_regr,0,shrunk,389,2,500,ld
389,0.26247182922727913,ate_dr,0,shrunk,389,2,500,ld
389,0.028632524963708897,ate_strat,0,shrunk,389,2,500,ld
390,-3.9892224361527246e-18,ate_ipw_2,0,old,390,2,500,ld
390,0.053237195527011616,ate_regr,0,old,390,2,500,ld
390,0.9467628044729886,ate_dr,0,old,390,2,500,ld
390,0,ate_strat,0,old,390,2,500,ld
390,5.2559010833057964e-18,ate_ipw_2,0,boot,390,2,500,ld
390,0.06068255915716807,ate_regr,0,boot,390,2,500,ld
390,0.9393174408428316,ate_dr,0,boot,390,2,500,ld
390,0,ate_strat,0,boot,390,2,500,ld
390,6.605985738895499e-17,ate_ipw_2,0,all_boot,390,2,500,ld
390,0.05466061992966534,ate_regr,0,all_boot,390,2,500,ld
390,0.9453393800703345,ate_dr,0,all_boot,390,2,500,ld
390,0,ate_strat,0,all_boot,390,2,500,ld
390,0,ate_ipw_2,0,null,390,2,500,ld
390,0.44155825729877984,ate_regr,0,null,390,2,500,ld
390,0.5004951999647094,ate_dr,0,null,390,2,500,ld
390,0.0579465427365109,ate_strat,0,null,390,2,500,ld
390,0,ate_ipw_2,0,gn,390,2,500,ld
390,-1.7736021822094516e-16,ate_regr,0,gn,390,2,500,ld
390,1.0000000000000013,ate_dr,0,gn,390,2,500,ld
390,0,ate_strat,0,gn,390,2,500,ld
390,0,ate_ipw_2,0,hybrid_gn,390,2,500,ld
390,0.4475036098022078,ate_regr,0,hybrid_gn,390,2,500,ld
390,0.49456636528290465,ate_dr,0,hybrid_gn,390,2,500,ld
390,0.057930024914887523,ate_strat,0,hybrid_gn,390,2,500,ld
390,0,ate_ipw_2,0,none,390,2,500,ld
390,0.6689607878745776,ate_regr,0,none,390,2,500,ld
390,0.12952822994331925,ate_dr,0,none,390,2,500,ld
390,0.20151098218210328,ate_strat,0,none,390,2,500,ld
390,0,ate_ipw_2,0,shrunk,390,2,500,ld
390,0.6689246717538938,ate_regr,0,shrunk,390,2,500,ld
390,0.12958327275822268,ate_dr,0,shrunk,390,2,500,ld
390,0.20149205548788357,ate_strat,0,shrunk,390,2,500,ld
391,0,ate_ipw_2,0,old,391,2,500,ld
391,0.10961200672439045,ate_regr,0,old,391,2,500,ld
391,0.8903879932756096,ate_dr,0,old,391,2,500,ld
391,3.931100064154459e-18,ate_strat,0,old,391,2,500,ld
391,-1.4991143567195782e-20,ate_ipw_2,0,boot,391,2,500,ld
391,0.11120664373676747,ate_regr,0,boot,391,2,500,ld
391,0.8887933562632325,ate_dr,0,boot,391,2,500,ld
391,0,ate_strat,0,boot,391,2,500,ld
391,-1.6935898966101836e-21,ate_ipw_2,0,all_boot,391,2,500,ld
391,0.11496983958296116,ate_regr,0,all_boot,391,2,500,ld
391,0.885030160417039,ate_dr,0,all_boot,391,2,500,ld
391,0,ate_strat,0,all_boot,391,2,500,ld
391,0,ate_ipw_2,0,null,391,2,500,ld
391,-8.615669362122068e-18,ate_regr,0,null,391,2,500,ld
391,1.0000000000000002,ate_dr,0,null,391,2,500,ld
391,-1.4825859334606203e-18,ate_strat,0,null,391,2,500,ld
391,0,ate_ipw_2,0,gn,391,2,500,ld
391,-2.667901382633804e-16,ate_regr,0,gn,391,2,500,ld
391,0.9999999999999978,ate_dr,0,gn,391,2,500,ld
391,-1.2048623189840284e-15,ate_strat,0,gn,391,2,500,ld
391,0,ate_ipw_2,0,hybrid_gn,391,2,500,ld
391,-5.505187962352647e-18,ate_regr,0,hybrid_gn,391,2,500,ld
391,1,ate_dr,0,hybrid_gn,391,2,500,ld
391,2.412595835886794e-18,ate_strat,0,hybrid_gn,391,2,500,ld
391,0,ate_ipw_2,0,none,391,2,500,ld
391,0.4008530977839308,ate_regr,0,none,391,2,500,ld
391,0.38110019614011154,ate_dr,0,none,391,2,500,ld
391,0.21804670607595755,ate_strat,0,none,391,2,500,ld
391,0,ate_ipw_2,0,shrunk,391,2,500,ld
391,0.40084489513040444,ate_regr,0,shrunk,391,2,500,ld
391,0.3811188375817346,ate_dr,0,shrunk,391,2,500,ld
391,0.21803626728786094,ate_strat,0,shrunk,391,2,500,ld
392,4.051036582833772e-18,ate_ipw_2,0,old,392,2,500,ld
392,0.06619622168598963,ate_regr,0,old,392,2,500,ld
392,0.9338037783140104,ate_dr,0,old,392,2,500,ld
392,0,ate_strat,0,old,392,2,500,ld
392,-2.541102986256417e-18,ate_ipw_2,0,boot,392,2,500,ld
392,0.11726174457442023,ate_regr,0,boot,392,2,500,ld
392,0.8827382554255798,ate_dr,0,boot,392,2,500,ld
392,0,ate_strat,0,boot,392,2,500,ld
392,-7.105510535832772e-18,ate_ipw_2,0,all_boot,392,2,500,ld
392,0.06367433186850417,ate_regr,0,all_boot,392,2,500,ld
392,0.9363256681314959,ate_dr,0,all_boot,392,2,500,ld
392,0,ate_strat,0,all_boot,392,2,500,ld
392,-4.71317633465034e-18,ate_ipw_2,0,null,392,2,500,ld
392,0.12446514530435798,ate_regr,0,null,392,2,500,ld
392,0.8755348546956421,ate_dr,0,null,392,2,500,ld
392,0,ate_strat,0,null,392,2,500,ld
392,0,ate_ipw_2,0,gn,392,2,500,ld
392,-5.523696014601729e-16,ate_regr,0,gn,392,2,500,ld
392,0.9999999999999982,ate_dr,0,gn,392,2,500,ld
392,4.922173065917202e-16,ate_strat,0,gn,392,2,500,ld
392,0,ate_ipw_2,0,hybrid_gn,392,2,500,ld
392,0.13401682218139577,ate_regr,0,hybrid_gn,392,2,500,ld
392,0.8659831778186043,ate_dr,0,hybrid_gn,392,2,500,ld
392,0,ate_strat,0,hybrid_gn,392,2,500,ld
392,0,ate_ipw_2,0,none,392,2,500,ld
392,0.3681703803095521,ate_regr,0,none,392,2,500,ld
392,0.5291650861239275,ate_dr,0,none,392,2,500,ld
392,0.1026645335665202,ate_strat,0,none,392,2,500,ld
392,0,ate_ipw_2,0,shrunk,392,2,500,ld
392,0.3681591329807715,ate_regr,0,shrunk,392,2,500,ld
392,0.5291854185604781,ate_dr,0,shrunk,392,2,500,ld
392,0.10265544845875055,ate_strat,0,shrunk,392,2,500,ld
393,0.12660324231874964,ate_ipw_2,0,old,393,2,500,ld
393,0.13491388107348898,ate_regr,0,old,393,2,500,ld
393,0.7384828766077616,ate_dr,0,old,393,2,500,ld
393,0,ate_strat,0,old,393,2,500,ld
393,0.13047380070807585,ate_ipw_2,0,boot,393,2,500,ld
393,0.11151296141642997,ate_regr,0,boot,393,2,500,ld
393,0.7580132378754941,ate_dr,0,boot,393,2,500,ld
393,0,ate_strat,0,boot,393,2,500,ld
393,0.12664532241088153,ate_ipw_2,0,all_boot,393,2,500,ld
