sim,ate,type,true_ate,run,j,n,d
282,1.1982425467413458,none,2,282,2,500,ld
282,1.1982613979944226,shrunk,2,282,2,500,ld
283,2.2004130705282052,old,2,283,2,500,ld
283,2.1913045254711663,boot,2,283,2,500,ld
283,2.2022874817424487,all_boot,2,283,2,500,ld
283,1.8020244871161042,null,2,283,2,500,ld
283,2.272662521102595,gn,2,283,2,500,ld
283,1.8014560318694197,hybrid_gn,2,283,2,500,ld
283,1.8460230339597714,none,2,283,2,500,ld
283,1.8460326044297828,shrunk,2,283,2,500,ld
284,1.942709355519247,old,2,284,2,500,ld
284,1.9451568653777462,boot,2,284,2,500,ld
284,1.9432778688457986,all_boot,2,284,2,500,ld
284,1.872794456603767,null,2,284,2,500,ld
284,1.959150816842497,gn,2,284,2,500,ld
284,1.8741072147272797,hybrid_gn,2,284,2,500,ld
284,1.7810018735309079,none,2,284,2,500,ld
284,1.7810088818820937,shrunk,2,284,2,500,ld
285,1.8734148035932576,old,2,285,2,500,ld
285,1.8815874069571479,boot,2,285,2,500,ld
285,1.8724537418764766,all_boot,2,285,2,500,ld
285,1.6250173415351101,null,2,285,2,500,ld
285,2.4490294203808753,gn,2,285,2,500,ld
285,1.6359247759189914,hybrid_gn,2,285,2,500,ld
285,1.341019988656384,none,2,285,2,500,ld
285,1.341038632735786,shrunk,2,285,2,500,ld
286,1.7701789304255011,old,2,286,2,500,ld
286,1.767345559332731,boot,2,286,2,500,ld
286,1.7769675997288932,all_boot,2,286,2,500,ld
286,1.7788123171334678,null,2,286,2,500,ld
286,1.865494963681349,gn,2,286,2,500,ld
286,1.7720707128720345,hybrid_gn,2,286,2,500,ld
286,1.6691505683185173,none,2,286,2,500,ld
286,1.669152870949259,shrunk,2,286,2,500,ld
287,1.988439537611673,old,2,287,2,500,ld
287,1.984031499093391,boot,2,287,2,500,ld
287,1.994306908692458,all_boot,2,287,2,500,ld
287,1.964178239665579,null,2,287,2,500,ld
287,2.728816680059762,gn,2,287,2,500,ld
287,1.9664685240571644,hybrid_gn,2,287,2,500,ld
287,1.8656754615317959,none,2,287,2,500,ld
287,1.8656785856831513,shrunk,2,287,2,500,ld
288,1.8283436434904417,old,2,288,2,500,ld
288,1.8354953952688673,boot,2,288,2,500,ld
288,1.8270267428333944,all_boot,2,288,2,500,ld
288,1.4495930318755939,null,2,288,2,500,ld
288,1.8730743871679498,gn,2,288,2,500,ld
288,1.4601534387737396,hybrid_gn,2,288,2,500,ld
288,1.5556036280009264,none,2,288,2,500,ld
288,1.5556125453754146,shrunk,2,288,2,500,ld
289,2.1167636343265133,old,2,289,2,500,ld
289,2.11081035223701,boot,2,289,2,500,ld
289,2.117051799710256,all_boot,2,289,2,500,ld
289,1.9759235882984196,null,2,289,2,500,ld
289,2.1349226353458484,gn,2,289,2,500,ld
289,1.983043436988627,hybrid_gn,2,289,2,500,ld
289,1.841624603780675,none,2,289,2,500,ld
289,1.8416454352251874,shrunk,2,289,2,500,ld
290,1.8949870960506168,old,2,290,2,500,ld
290,1.8913367514818082,boot,2,290,2,500,ld
290,1.8938577731207147,all_boot,2,290,2,500,ld
290,1.6479784373919686,null,2,290,2,500,ld
290,1.9268239406709835,gn,2,290,2,500,ld
290,1.6541448297105352,hybrid_gn,2,290,2,500,ld
290,1.7449970277070213,none,2,290,2,500,ld
290,1.7450004541417068,shrunk,2,290,2,500,ld
291,1.8301222394418135,old,2,291,2,500,ld
291,1.8211684963472934,boot,2,291,2,500,ld
291,1.8300774820035128,all_boot,2,291,2,500,ld
291,1.7882855017405757,null,2,291,2,500,ld
291,1.884523972599977,gn,2,291,2,500,ld
291,1.7643450660052282,hybrid_gn,2,291,2,500,ld
291,1.563412504774731,none,2,291,2,500,ld
291,1.5634188017707964,shrunk,2,291,2,500,ld
292,1.844326820532122,old,2,292,2,500,ld
292,1.8350131026257483,boot,2,292,2,500,ld
292,1.8396133171563247,all_boot,2,292,2,500,ld
292,1.8208208556885594,null,2,292,2,500,ld
292,2.3162919420593293,gn,2,292,2,500,ld
292,1.826702205721967,hybrid_gn,2,292,2,500,ld
292,1.6881038341169132,none,2,292,2,500,ld
292,1.6881088495229402,shrunk,2,292,2,500,ld
293,2.0390079263418017,old,2,293,2,500,ld
293,2.026902303867963,boot,2,293,2,500,ld
293,2.0434960676701905,all_boot,2,293,2,500,ld
293,1.5119523146901441,null,2,293,2,500,ld
293,2.7772772026968515,gn,2,293,2,500,ld
293,1.5146670738395107,hybrid_gn,2,293,2,500,ld
293,1.4469406979731316,none,2,293,2,500,ld
293,1.4469620440831417,shrunk,2,293,2,500,ld
294,2.320530488067855,old,2,294,2,500,ld
294,2.3253763670296235,boot,2,294,2,500,ld
294,2.3210510349166564,all_boot,2,294,2,500,ld
294,2.2876039096209277,null,2,294,2,500,ld
294,2.336652484532414,gn,2,294,2,500,ld
294,2.286729455587499,hybrid_gn,2,294,2,500,ld
294,2.1270846175762257,none,2,294,2,500,ld
294,2.1270986313410782,shrunk,2,294,2,500,ld
295,1.9374720619471852,old,2,295,2,500,ld
295,1.929956749143538,boot,2,295,2,500,ld
295,1.9449135391266241,all_boot,2,295,2,500,ld
295,1.741529009826038,null,2,295,2,500,ld
295,2.005964573203027,gn,2,295,2,500,ld
295,1.7321396374823617,hybrid_gn,2,295,2,500,ld
295,1.6254948919886056,none,2,295,2,500,ld
295,1.625509275722065,shrunk,2,295,2,500,ld
296,2.155190885412151,old,2,296,2,500,ld
296,2.1532445125438016,boot,2,296,2,500,ld
296,2.157894784146509,all_boot,2,296,2,500,ld
296,1.9528987820443469,null,2,296,2,500,ld
296,2.197084704390865,gn,2,296,2,500,ld
296,1.9526712514988596,hybrid_gn,2,296,2,500,ld
296,1.9110597906154223,none,2,296,2,500,ld
296,1.9110756276363527,shrunk,2,296,2,500,ld
297,2.183394653081861,old,2,297,2,500,ld
297,2.175142873152571,boot,2,297,2,500,ld
297,2.1848034467398083,all_boot,2,297,2,500,ld
297,2.031916881437181,null,2,297,2,500,ld
297,2.21784803783602,gn,2,297,2,500,ld
297,2.0450865905407944,hybrid_gn,2,297,2,500,ld
297,2.0606435495355027,none,2,297,2,500,ld
297,2.0606486673661353,shrunk,2,297,2,500,ld
298,1.9063866832488945,old,2,298,2,500,ld
298,1.896646869163888,boot,2,298,2,500,ld
298,1.9054612914802074,all_boot,2,298,2,500,ld
298,1.8271619816327347,null,2,298,2,500,ld
298,1.9380532293400183,gn,2,298,2,500,ld
298,1.8213865197340389,hybrid_gn,2,298,2,500,ld
298,1.5195770611723396,none,2,298,2,500,ld
298,1.519602327920311,shrunk,2,298,2,500,ld
299,1.8421048283107315,old,2,299,2,500,ld
299,1.8407456854716029,boot,2,299,2,500,ld
299,1.8456657101623968,all_boot,2,299,2,500,ld
299,1.751680621435105,null,2,299,2,500,ld
299,1.869247163126679,gn,2,299,2,500,ld
299,1.7503057498424361,hybrid_gn,2,299,2,500,ld
299,1.67682584088295,none,2,299,2,500,ld
299,1.6768305276465454,shrunk,2,299,2,500,ld
300,1.9378677536183024,old,2,300,2,500,ld
300,1.9342976132990124,boot,2,300,2,500,ld
300,1.9359311197184945,all_boot,2,300,2,500,ld
300,1.7930502726230204,null,2,300,2,500,ld
300,1.9816316090207526,gn,2,300,2,500,ld
300,1.800136281062589,hybrid_gn,2,300,2,500,ld
300,1.761383057426279,none,2,300,2,500,ld
300,1.7613878086892916,shrunk,2,300,2,500,ld
301,1.6949820947566714,old,2,301,2,500,ld
301,1.6845074178697068,boot,2,301,2,500,ld
301,1.6950795213502678,all_boot,2,301,2,500,ld
301,1.6702629498643267,null,2,301,2,500,ld
301,1.6987131105919873,gn,2,301,2,500,ld
301,1.6711669420527921,hybrid_gn,2,301,2,500,ld
301,1.65660619338465,none,2,301,2,500,ld
301,1.6566088173506615,shrunk,2,301,2,500,ld
302,1.6771995050768318,old,2,302,2,500,ld
302,1.6828214957177177,boot,2,302,2,500,ld
302,1.6767324740466352,all_boot,2,302,2,500,ld
302,1.6448856332407575,null,2,302,2,500,ld
302,1.7020331206476975,gn,2,302,2,500,ld
302,1.6312435401083263,hybrid_gn,2,302,2,500,ld
302,1.3954645096034166,none,2,302,2,500,ld
302,1.3954870473980376,shrunk,2,302,2,500,ld
303,1.7960661115377308,old,2,303,2,500,ld
303,1.791593661534609,boot,2,303,2,500,ld
303,1.7971384176313836,all_boot,2,303,2,500,ld
303,1.7305410887982111,null,2,303,2,500,ld
303,1.8242501060227914,gn,2,303,2,500,ld
303,1.7460875311916744,hybrid_gn,2,303,2,500,ld
303,1.5635034110685364,none,2,303,2,500,ld
303,1.56351553315295,shrunk,2,303,2,500,ld
304,2.1715324822119695,old,2,304,2,500,ld
304,2.161299355868649,boot,2,304,2,500,ld
304,2.1692452118166434,all_boot,2,304,2,500,ld
304,2.0743254830356195,null,2,304,2,500,ld
304,3.042043836067661,gn,2,304,2,500,ld
304,2.0713296765371796,hybrid_gn,2,304,2,500,ld
304,1.5975508082739742,none,2,304,2,500,ld
304,1.5975653898937974,shrunk,2,304,2,500,ld
305,1.9590417440692967,old,2,305,2,500,ld
305,1.9720633151749793,boot,2,305,2,500,ld
305,1.9579213428113742,all_boot,2,305,2,500,ld
305,1.7837318591703426,null,2,305,2,500,ld
305,2.587610133262673,gn,2,305,2,500,ld
305,1.7824163543103961,hybrid_gn,2,305,2,500,ld
305,1.708772372362415,none,2,305,2,500,ld
305,1.7087788431688926,shrunk,2,305,2,500,ld
306,2.0093406042093807,old,2,306,2,500,ld
306,2.017973067354271,boot,2,306,2,500,ld
306,2.0089312702302036,all_boot,2,306,2,500,ld
306,2.0236447944234404,null,2,306,2,500,ld
306,2.0236447944234386,gn,2,306,2,500,ld
306,2.0236447944234413,hybrid_gn,2,306,2,500,ld
306,1.8903771953594593,none,2,306,2,500,ld
306,1.8903880065413818,shrunk,2,306,2,500,ld
307,2.1420765781793794,old,2,307,2,500,ld
307,2.142188401619544,boot,2,307,2,500,ld
307,2.1329338600114123,all_boot,2,307,2,500,ld
307,1.8959210540039275,null,2,307,2,500,ld
307,3.4880679388610996,gn,2,307,2,500,ld
307,1.8687641144375375,hybrid_gn,2,307,2,500,ld
307,1.5626440985333265,none,2,307,2,500,ld
307,1.5626530657053181,shrunk,2,307,2,500,ld
308,2.2412729882714704,old,2,308,2,500,ld
308,2.2822819540173107,boot,2,308,2,500,ld
308,2.255212472539236,all_boot,2,308,2,500,ld
308,2.0043775958695793,null,2,308,2,500,ld
308,2.596943978278181,gn,2,308,2,500,ld
308,1.9894897113899899,hybrid_gn,2,308,2,500,ld
308,1.4595681715939968,none,2,308,2,500,ld
308,1.4595862260880195,shrunk,2,308,2,500,ld
309,1.5722764134054203,old,2,309,2,500,ld
309,1.5651061176674173,boot,2,309,2,500,ld
309,1.5731662643462574,all_boot,2,309,2,500,ld
309,1.628876651174463,null,2,309,2,500,ld
309,2.086621664213375,gn,2,309,2,500,ld
309,1.6198824734299553,hybrid_gn,2,309,2,500,ld
309,1.5482062169586042,none,2,309,2,500,ld
309,1.5482065238046967,shrunk,2,309,2,500,ld
310,2.2552420426140194,old,2,310,2,500,ld
310,2.2296270259940534,boot,2,310,2,500,ld
310,2.2711919184250084,all_boot,2,310,2,500,ld
310,1.8951350483312277,null,2,310,2,500,ld
310,2.8049460923517455,gn,2,310,2,500,ld
310,1.9090949200220622,hybrid_gn,2,310,2,500,ld
310,1.8040977333318695,none,2,310,2,500,ld
310,1.8041043678643898,shrunk,2,310,2,500,ld
311,1.7791343416517746,old,2,311,2,500,ld
311,1.7879269999316818,boot,2,311,2,500,ld
311,1.7789444047063614,all_boot,2,311,2,500,ld
311,1.721353563309007,null,2,311,2,500,ld
311,1.8088861787942123,gn,2,311,2,500,ld
311,1.720749499681221,hybrid_gn,2,311,2,500,ld
311,1.6720517554522663,none,2,311,2,500,ld
311,1.6720558988050696,shrunk,2,311,2,500,ld
312,1.8793859420228787,old,2,312,2,500,ld
312,1.8802193959194076,boot,2,312,2,500,ld
312,1.8799336202258932,all_boot,2,312,2,500,ld
312,1.7301782295211532,null,2,312,2,500,ld
312,1.8914359397153977,gn,2,312,2,500,ld
312,1.732813757822494,hybrid_gn,2,312,2,500,ld
312,1.8246420873777178,none,2,312,2,500,ld
312,1.8246433011494014,shrunk,2,312,2,500,ld
313,1.9063315638591247,old,2,313,2,500,ld
313,1.9322208681254427,boot,2,313,2,500,ld
313,1.9019327034690596,all_boot,2,313,2,500,ld
313,1.8566500592340176,null,2,313,2,500,ld
313,1.939941055934462,gn,2,313,2,500,ld
313,1.842223088490372,hybrid_gn,2,313,2,500,ld
313,1.6556187237037796,none,2,313,2,500,ld
313,1.6556294621861087,shrunk,2,313,2,500,ld
314,1.5383210700446637,old,2,314,2,500,ld
314,1.5406444479068737,boot,2,314,2,500,ld
314,1.5335450405781694,all_boot,2,314,2,500,ld
314,1.5788813115343043,null,2,314,2,500,ld
314,1.6131647085488168,gn,2,314,2,500,ld
314,1.578722165320908,hybrid_gn,2,314,2,500,ld
314,1.4848463985074982,none,2,314,2,500,ld
314,1.484846970304957,shrunk,2,314,2,500,ld
315,1.913589461027045,old,2,315,2,500,ld
315,1.911992925592994,boot,2,315,2,500,ld
315,1.913665519383632,all_boot,2,315,2,500,ld
315,1.9365124575413422,null,2,315,2,500,ld
315,2.164340039418959,gn,2,315,2,500,ld
315,1.9391513495726098,hybrid_gn,2,315,2,500,ld
315,1.723274944747117,none,2,315,2,500,ld
315,1.7232876328551374,shrunk,2,315,2,500,ld
316,1.8247088142322698,old,2,316,2,500,ld
316,1.8113365740959788,boot,2,316,2,500,ld
316,1.825031449351681,all_boot,2,316,2,500,ld
316,1.843313614905059,null,2,316,2,500,ld
316,1.8433136149050628,gn,2,316,2,500,ld
316,1.84331361490506,hybrid_gn,2,316,2,500,ld
316,1.708083471270837,none,2,316,2,500,ld
316,1.7080908969422886,shrunk,2,316,2,500,ld
317,1.7952093524405375,old,2,317,2,500,ld
317,1.7728795054481128,boot,2,317,2,500,ld
317,1.7953259296326234,all_boot,2,317,2,500,ld
317,1.5750987055993255,null,2,317,2,500,ld
317,1.8104883035495123,gn,2,317,2,500,ld
317,1.5853880292547036,hybrid_gn,2,317,2,500,ld
317,1.5531485164056555,none,2,317,2,500,ld
317,1.55316790469334,shrunk,2,317,2,500,ld
318,1.8694678195306975,old,2,318,2,500,ld
318,1.862893266519209,boot,2,318,2,500,ld
318,1.870901393911122,all_boot,2,318,2,500,ld
318,1.6617510623171405,null,2,318,2,500,ld
318,1.8899838224077228,gn,2,318,2,500,ld
318,1.6658160946031744,hybrid_gn,2,318,2,500,ld
318,1.6858583977534471,none,2,318,2,500,ld
318,1.6858668257413398,shrunk,2,318,2,500,ld
319,1.9959922279694031,old,2,319,2,500,ld
319,1.9937646748352673,boot,2,319,2,500,ld
319,1.9933673742698135,all_boot,2,319,2,500,ld
319,1.8765617278210232,null,2,319,2,500,ld
319,2.5763554471137526,gn,2,319,2,500,ld
319,1.8860739160987228,hybrid_gn,2,319,2,500,ld
319,1.7344459148106142,none,2,319,2,500,ld
319,1.734452228189864,shrunk,2,319,2,500,ld
320,1.9219459016067335,old,2,320,2,500,ld
320,1.9258921612822237,boot,2,320,2,500,ld
320,1.9221691970879802,all_boot,2,320,2,500,ld
320,1.6154903067468764,null,2,320,2,500,ld
320,3.496080924976107,gn,2,320,2,500,ld
320,1.644677202038107,hybrid_gn,2,320,2,500,ld
320,1.568140143489415,none,2,320,2,500,ld
320,1.5681478803260673,shrunk,2,320,2,500,ld
321,1.7089183038723819,old,2,321,2,500,ld
321,1.7035155179388015,boot,2,321,2,500,ld
321,1.7105578178368699,all_boot,2,321,2,500,ld
321,1.5785701770822729,null,2,321,2,500,ld
321,1.7258272288645662,gn,2,321,2,500,ld
321,1.5726733745947354,hybrid_gn,2,321,2,500,ld
321,1.6009273335753407,none,2,321,2,500,ld
321,1.6009308398657627,shrunk,2,321,2,500,ld
322,1.882099948808725,old,2,322,2,500,ld
322,1.8942690632226933,boot,2,322,2,500,ld
322,1.8781432009309418,all_boot,2,322,2,500,ld
322,1.7582293471271222,null,2,322,2,500,ld
322,1.92836690554312,gn,2,322,2,500,ld
322,1.761459677041103,hybrid_gn,2,322,2,500,ld
322,1.648485851497166,none,2,322,2,500,ld
322,1.6484987990589344,shrunk,2,322,2,500,ld
323,1.9680709303430568,old,2,323,2,500,ld
323,1.9494143249375648,boot,2,323,2,500,ld
323,1.978955084096394,all_boot,2,323,2,500,ld
323,1.8959321426615803,null,2,323,2,500,ld
323,2.3835580969250008,gn,2,323,2,500,ld
323,1.8969554681128895,hybrid_gn,2,323,2,500,ld
323,1.8077343730085107,none,2,323,2,500,ld
323,1.8077416264213817,shrunk,2,323,2,500,ld
324,2.4712398274049345,old,2,324,2,500,ld
324,2.4899914977381377,boot,2,324,2,500,ld
324,2.5013789943417684,all_boot,2,324,2,500,ld
324,1.9704529446963714,null,2,324,2,500,ld
324,3.865224326055192,gn,2,324,2,500,ld
324,1.951057580293233,hybrid_gn,2,324,2,500,ld
324,1.6825826947737583,none,2,324,2,500,ld
324,1.6825906983758354,shrunk,2,324,2,500,ld
325,2.262657135245144,old,2,325,2,500,ld
325,2.259396023857909,boot,2,325,2,500,ld
325,2.2625599195418835,all_boot,2,325,2,500,ld
325,1.830407617485418,null,2,325,2,500,ld
325,2.2971063369289713,gn,2,325,2,500,ld
325,1.8236079998529908,hybrid_gn,2,325,2,500,ld
325,1.9609652668366526,none,2,325,2,500,ld
325,1.9609850942266427,shrunk,2,325,2,500,ld
326,1.9197198883092503,old,2,326,2,500,ld
326,1.91537747496721,boot,2,326,2,500,ld
326,1.9252898196307964,all_boot,2,326,2,500,ld
326,1.8942494593671353,null,2,326,2,500,ld
326,1.9457875330405934,gn,2,326,2,500,ld
326,1.8957476175089325,hybrid_gn,2,326,2,500,ld
326,1.8958429777241237,none,2,326,2,500,ld
326,1.8958431607122417,shrunk,2,326,2,500,ld
327,2.281700846243899,old,2,327,2,500,ld
327,2.2705089006011265,boot,2,327,2,500,ld
327,2.2815913574241398,all_boot,2,327,2,500,ld
327,1.9375406031171023,null,2,327,2,500,ld
327,2.6191645204557705,gn,2,327,2,500,ld
327,1.9359618109340107,hybrid_gn,2,327,2,500,ld
327,1.6973928076755795,none,2,327,2,500,ld
327,1.6974147000151003,shrunk,2,327,2,500,ld
328,1.894581744875705,old,2,328,2,500,ld
328,1.898403603437411,boot,2,328,2,500,ld
328,1.8950391501179762,all_boot,2,328,2,500,ld
328,1.9118483014873284,null,2,328,2,500,ld
328,1.9118483014873315,gn,2,328,2,500,ld
328,1.911848301487327,hybrid_gn,2,328,2,500,ld
328,1.8633847184631591,none,2,328,2,500,ld
328,1.8633850687145235,shrunk,2,328,2,500,ld
329,1.8094065865637492,old,2,329,2,500,ld
329,1.8094632268191404,boot,2,329,2,500,ld
329,1.8094095400882946,all_boot,2,329,2,500,ld
329,1.7517560001392178,null,2,329,2,500,ld
329,1.8132009243665053,gn,2,329,2,500,ld
329,1.7934436990030656,hybrid_gn,2,329,2,500,ld
329,1.8016137632638656,none,2,329,2,500,ld
329,1.8016140288379836,shrunk,2,329,2,500,ld
330,1.703692166705955,old,2,330,2,500,ld
330,1.7020929971691166,boot,2,330,2,500,ld
330,1.7042478653449171,all_boot,2,330,2,500,ld
330,1.6943735640406716,null,2,330,2,500,ld
330,1.7123815656090002,gn,2,330,2,500,ld
330,1.6962542019403053,hybrid_gn,2,330,2,500,ld
330,1.6248229681155895,none,2,330,2,500,ld
330,1.624827640492723,shrunk,2,330,2,500,ld
331,2.177325202741672,old,2,331,2,500,ld
331,2.185258508781128,boot,2,331,2,500,ld
331,2.19200996759895,all_boot,2,331,2,500,ld
331,1.9812679849181838,null,2,331,2,500,ld
331,2.5241313527924727,gn,2,331,2,500,ld
331,1.9975475984294675,hybrid_gn,2,331,2,500,ld
331,1.742488213202094,none,2,331,2,500,ld
331,1.7424974327229612,shrunk,2,331,2,500,ld
332,2.1763573972163606,old,2,332,2,500,ld
332,2.1682527331735146,boot,2,332,2,500,ld
332,2.1766469303509184,all_boot,2,332,2,500,ld
332,2.018255676233097,null,2,332,2,500,ld
332,2.2111843725702216,gn,2,332,2,500,ld
332,2.0265096157253346,hybrid_gn,2,332,2,500,ld
332,2.0152552951462397,none,2,332,2,500,ld
332,2.0152649113550956,shrunk,2,332,2,500,ld
333,2.133840129072011,old,2,333,2,500,ld
333,2.1282958825262477,boot,2,333,2,500,ld
333,2.1324762260522574,all_boot,2,333,2,500,ld
333,1.96144232560945,null,2,333,2,500,ld
333,2.6893089324812864,gn,2,333,2,500,ld
333,1.9702687423401541,hybrid_gn,2,333,2,500,ld
333,1.6839139648836492,none,2,333,2,500,ld
333,1.6839248163645697,shrunk,2,333,2,500,ld
334,1.9436414257294146,old,2,334,2,500,ld
334,1.9358882897203695,boot,2,334,2,500,ld
334,1.943054586292437,all_boot,2,334,2,500,ld
334,1.9450206678281357,null,2,334,2,500,ld
334,1.9526543167728325,gn,2,334,2,500,ld
334,1.9504488767552248,hybrid_gn,2,334,2,500,ld
334,1.857263625929205,none,2,334,2,500,ld
334,1.8572672826125496,shrunk,2,334,2,500,ld
335,2.2146542840928154,old,2,335,2,500,ld
335,2.237757498028394,boot,2,335,2,500,ld
335,2.209855575351747,all_boot,2,335,2,500,ld
335,1.78691445185627,null,2,335,2,500,ld
335,2.7591926655529297,gn,2,335,2,500,ld
335,1.772433221721904,hybrid_gn,2,335,2,500,ld
335,1.8230024409229932,none,2,335,2,500,ld
335,1.8230132713991725,shrunk,2,335,2,500,ld
336,2.0556782359846424,old,2,336,2,500,ld
336,2.0493261216657057,boot,2,336,2,500,ld
336,2.0555837325626847,all_boot,2,336,2,500,ld
336,2.0440103509779286,null,2,336,2,500,ld
336,2.0661289769492024,gn,2,336,2,500,ld
336,2.0508657460234736,hybrid_gn,2,336,2,500,ld
336,1.9550385269951644,none,2,336,2,500,ld
336,1.9550428861790283,shrunk,2,336,2,500,ld
337,2.593259734616011,old,2,337,2,500,ld
337,2.585443898006336,boot,2,337,2,500,ld
337,2.574291243331367,all_boot,2,337,2,500,ld
337,1.990013061834316,null,2,337,2,500,ld
337,3.4516766596565023,gn,2,337,2,500,ld
337,1.9889642932330092,hybrid_gn,2,337,2,500,ld
337,1.6078302352441025,none,2,337,2,500,ld
337,1.6078577474039994,shrunk,2,337,2,500,ld
338,2.2589981254183087,old,2,338,2,500,ld
338,2.254123933259987,boot,2,338,2,500,ld
338,2.261556592287663,all_boot,2,338,2,500,ld
338,2.0008429491369677,null,2,338,2,500,ld
338,2.3006068469309686,gn,2,338,2,500,ld
338,1.9795916920513001,hybrid_gn,2,338,2,500,ld
338,1.9160520749830257,none,2,338,2,500,ld
338,1.9160803359627823,shrunk,2,338,2,500,ld
339,1.708102707912047,old,2,339,2,500,ld
339,1.7011396909351602,boot,2,339,2,500,ld
339,1.711021397686172,all_boot,2,339,2,500,ld
339,1.6507516891127858,null,2,339,2,500,ld
339,2.3039073207021517,gn,2,339,2,500,ld
339,1.6562695732421657,hybrid_gn,2,339,2,500,ld
339,1.6149791177047705,none,2,339,2,500,ld
339,1.6149819802549064,shrunk,2,339,2,500,ld
340,1.9850575285680472,old,2,340,2,500,ld
340,1.9644362066194052,boot,2,340,2,500,ld
340,1.9848516951959798,all_boot,2,340,2,500,ld
340,1.8189184617705105,null,2,340,2,500,ld
340,1.9966600345561751,gn,2,340,2,500,ld
340,1.8277633553982489,hybrid_gn,2,340,2,500,ld
340,1.8871464081720095,none,2,340,2,500,ld
340,1.8871501046975494,shrunk,2,340,2,500,ld
341,1.965661931681217,old,2,341,2,500,ld
341,1.9540385316936704,boot,2,341,2,500,ld
341,1.9667727837801448,all_boot,2,341,2,500,ld
341,1.6116555043637057,null,2,341,2,500,ld
341,1.9835747292897958,gn,2,341,2,500,ld
341,1.6143024037351341,hybrid_gn,2,341,2,500,ld
341,1.680127040344567,none,2,341,2,500,ld
341,1.6801481621488674,shrunk,2,341,2,500,ld
342,2.017895030349867,old,2,342,2,500,ld
342,2.025830887937058,boot,2,342,2,500,ld
342,2.016299655886399,all_boot,2,342,2,500,ld
342,1.8378192237103046,null,2,342,2,500,ld
342,2.046690249234608,gn,2,342,2,500,ld
342,1.8583820095507277,hybrid_gn,2,342,2,500,ld
342,1.8701676693873837,none,2,342,2,500,ld
342,1.870171291749812,shrunk,2,342,2,500,ld
343,2.0444559522847148,old,2,343,2,500,ld
343,2.05038697386744,boot,2,343,2,500,ld
343,2.0437802582933147,all_boot,2,343,2,500,ld
343,1.8688760424917494,null,2,343,2,500,ld
343,2.093260687997003,gn,2,343,2,500,ld
343,1.8734682789766715,hybrid_gn,2,343,2,500,ld
343,1.796333423236001,none,2,343,2,500,ld
343,1.7963429040996024,shrunk,2,343,2,500,ld
344,1.8726685199745399,old,2,344,2,500,ld
344,1.8767505763344003,boot,2,344,2,500,ld
344,1.8629276946832538,all_boot,2,344,2,500,ld
344,1.8870269601473633,null,2,344,2,500,ld
344,1.999517725486737,gn,2,344,2,500,ld
344,1.877714510044982,hybrid_gn,2,344,2,500,ld
344,1.7055821383917447,none,2,344,2,500,ld
344,1.7055840112791996,shrunk,2,344,2,500,ld
345,1.8584249171348302,old,2,345,2,500,ld
345,1.856783354288017,boot,2,345,2,500,ld
345,1.8587996161964522,all_boot,2,345,2,500,ld
345,1.8723296242925649,null,2,345,2,500,ld
345,1.8723296242925633,gn,2,345,2,500,ld
345,1.8723296242925649,hybrid_gn,2,345,2,500,ld
345,1.7684153203534607,none,2,345,2,500,ld
345,1.7684181041484761,shrunk,2,345,2,500,ld
346,1.977401947221247,old,2,346,2,500,ld
346,1.993853168872632,boot,2,346,2,500,ld
346,1.9777203749896948,all_boot,2,346,2,500,ld
346,1.9160163308341605,null,2,346,2,500,ld
346,1.9983962893285134,gn,2,346,2,500,ld
346,1.910071824326969,hybrid_gn,2,346,2,500,ld
346,1.7411011141865704,none,2,346,2,500,ld
346,1.741116148523756,shrunk,2,346,2,500,ld
347,1.9293151115113614,old,2,347,2,500,ld
347,1.9350761616201306,boot,2,347,2,500,ld
347,1.930227026395903,all_boot,2,347,2,500,ld
347,1.7806471370305843,null,2,347,2,500,ld
347,1.9415030395324038,gn,2,347,2,500,ld
347,1.786111891499267,hybrid_gn,2,347,2,500,ld
347,1.8717525146768657,none,2,347,2,500,ld
347,1.871759442911521,shrunk,2,347,2,500,ld
348,2.140767221256068,old,2,348,2,500,ld
348,2.145442055193188,boot,2,348,2,500,ld
348,2.1401240736471485,all_boot,2,348,2,500,ld
348,2.0019617763706954,null,2,348,2,500,ld
348,2.175411880416811,gn,2,348,2,500,ld
348,1.993325479453121,hybrid_gn,2,348,2,500,ld
348,1.7303394389090978,none,2,348,2,500,ld
348,1.730360528617443,shrunk,2,348,2,500,ld
349,1.8605358463957236,old,2,349,2,500,ld
349,1.855254228580852,boot,2,349,2,500,ld
349,1.8596340795579893,all_boot,2,349,2,500,ld
349,1.8337931210767693,null,2,349,2,500,ld
349,1.8847097596461604,gn,2,349,2,500,ld
349,1.8445892214186996,hybrid_gn,2,349,2,500,ld
349,1.729700508981411,none,2,349,2,500,ld
349,1.7297057798491688,shrunk,2,349,2,500,ld
350,2.1299353849031215,old,2,350,2,500,ld
350,2.1233888488383488,boot,2,350,2,500,ld
350,2.1286305369613903,all_boot,2,350,2,500,ld
350,1.9727061050322827,null,2,350,2,500,ld
350,2.3698851516337003,gn,2,350,2,500,ld
350,1.9695004575119421,hybrid_gn,2,350,2,500,ld
350,1.9912674237055,none,2,350,2,500,ld
350,1.9912723134925354,shrunk,2,350,2,500,ld
351,1.780015806268958,old,2,351,2,500,ld
351,1.7783776684663153,boot,2,351,2,500,ld
