sim,ate,type,run,j,n,d
427,32.635713177147466,null,427,1,50,ks
427,33.07720264488546,gn,427,1,50,ks
427,32.635713177147466,hybrid_gn,427,1,50,ks
428,37.55390888135554,old,428,1,50,ks
428,37.58347856923163,boot,428,1,50,ks
428,37.55103422002192,all_boot,428,1,50,ks
428,34.57715226668099,null,428,1,50,ks
428,35.466957206317474,gn,428,1,50,ks
428,34.57715226668099,hybrid_gn,428,1,50,ks
429,40.596601157700725,old,429,1,50,ks
429,40.43996618587459,boot,429,1,50,ks
429,40.50855970706065,all_boot,429,1,50,ks
429,32.05773536429128,null,429,1,50,ks
429,39.582702219369445,gn,429,1,50,ks
429,32.05773536429128,hybrid_gn,429,1,50,ks
430,38.69194555377676,old,430,1,50,ks
430,38.90363325298661,boot,430,1,50,ks
430,39.12316722613994,all_boot,430,1,50,ks
430,36.088674811638874,null,430,1,50,ks
430,36.373368861565424,gn,430,1,50,ks
430,36.088674811638874,hybrid_gn,430,1,50,ks
431,35.141838332606135,old,431,1,50,ks
431,34.97781729546736,boot,431,1,50,ks
431,35.20473351790526,all_boot,431,1,50,ks
431,23.662260682088643,null,431,1,50,ks
431,28.592926238101196,gn,431,1,50,ks
431,23.662260682088643,hybrid_gn,431,1,50,ks
432,40.50448587570627,old,432,1,50,ks
432,40.50680254632741,boot,432,1,50,ks
432,40.635209827626,all_boot,432,1,50,ks
432,31.101668515587598,null,432,1,50,ks
432,36.87827795994839,gn,432,1,50,ks
432,31.101668515587598,hybrid_gn,432,1,50,ks
433,51.83110746059251,old,433,1,50,ks
433,55.06176713621866,boot,433,1,50,ks
433,54.9980901921987,all_boot,433,1,50,ks
433,35.65569719819157,null,433,1,50,ks
433,38.063379174455264,gn,433,1,50,ks
433,35.65569719819157,hybrid_gn,433,1,50,ks
434,38.46977004877849,old,434,1,50,ks
434,38.28794344685663,boot,434,1,50,ks
434,38.28372210722604,all_boot,434,1,50,ks
434,38.75635860242974,null,434,1,50,ks
434,37.72473028855388,gn,434,1,50,ks
434,38.75635860242974,hybrid_gn,434,1,50,ks
435,34.844938204355756,old,435,1,50,ks
435,34.71628437119658,boot,435,1,50,ks
435,34.90432480596087,all_boot,435,1,50,ks
435,31.72147660070031,null,435,1,50,ks
435,31.61213569826394,gn,435,1,50,ks
435,31.72147660070031,hybrid_gn,435,1,50,ks
436,33.46172954446846,old,436,1,50,ks
436,33.106046157886134,boot,436,1,50,ks
436,34.468293808243985,all_boot,436,1,50,ks
436,27.382678947996748,null,436,1,50,ks
436,26.28805522473479,gn,436,1,50,ks
436,27.382678947996748,hybrid_gn,436,1,50,ks
437,40.055730297577654,old,437,1,50,ks
437,39.88027035032064,boot,437,1,50,ks
437,40.11234640944113,all_boot,437,1,50,ks
437,38.34171073579943,null,437,1,50,ks
437,37.4644263322335,gn,437,1,50,ks
437,38.34171073579943,hybrid_gn,437,1,50,ks
438,39.53663169847544,old,438,1,50,ks
438,39.67324237270858,boot,438,1,50,ks
438,39.48775147360088,all_boot,438,1,50,ks
438,33.6323256108877,null,438,1,50,ks
438,35.8588889108561,gn,438,1,50,ks
438,33.6323256108877,hybrid_gn,438,1,50,ks
439,36.27278300505755,old,439,1,50,ks
439,36.27783042447141,boot,439,1,50,ks
439,36.244558896459225,all_boot,439,1,50,ks
439,24.070614931322,null,439,1,50,ks
439,31.481438808234486,gn,439,1,50,ks
439,24.070614931322,hybrid_gn,439,1,50,ks
440,38.856028347347745,old,440,1,50,ks
440,38.761082059335095,boot,440,1,50,ks
440,38.86438270374452,all_boot,440,1,50,ks
440,43.37279345280339,null,440,1,50,ks
440,38.7753819811889,gn,440,1,50,ks
440,43.37279345280339,hybrid_gn,440,1,50,ks
441,41.56305662019353,old,441,1,50,ks
441,41.55402887681745,boot,441,1,50,ks
441,41.55502129058021,all_boot,441,1,50,ks
441,40.74493667648655,null,441,1,50,ks
441,39.59132789780842,gn,441,1,50,ks
441,40.74493667648655,hybrid_gn,441,1,50,ks
442,42.44498056201332,old,442,1,50,ks
442,42.47251855579342,boot,442,1,50,ks
442,42.61439548345785,all_boot,442,1,50,ks
442,32.0205056007915,null,442,1,50,ks
442,33.030653772546685,gn,442,1,50,ks
442,32.0205056007915,hybrid_gn,442,1,50,ks
443,40.338926465210506,old,443,1,50,ks
443,39.51247367914431,boot,443,1,50,ks
443,40.28677917948332,all_boot,443,1,50,ks
443,38.057881370753314,null,443,1,50,ks
443,37.65373472664311,gn,443,1,50,ks
443,38.057881370753314,hybrid_gn,443,1,50,ks
444,41.91501040521615,old,444,1,50,ks
444,41.78237257384558,boot,444,1,50,ks
444,42.600155545048835,all_boot,444,1,50,ks
444,31.63097951990963,null,444,1,50,ks
444,31.15265503072289,gn,444,1,50,ks
444,31.63097951990963,hybrid_gn,444,1,50,ks
445,43.607520757491315,old,445,1,50,ks
445,43.58042046074717,boot,445,1,50,ks
445,44.06328787476239,all_boot,445,1,50,ks
445,43.903591391258885,null,445,1,50,ks
445,42.71726680537513,gn,445,1,50,ks
445,43.903591391258885,hybrid_gn,445,1,50,ks
446,36.16963583570567,old,446,1,50,ks
446,35.991411872498745,boot,446,1,50,ks
446,35.925798112621806,all_boot,446,1,50,ks
446,33.35945717864284,null,446,1,50,ks
446,33.80316760110093,gn,446,1,50,ks
446,33.35945717864284,hybrid_gn,446,1,50,ks
447,35.915264772619,old,447,1,50,ks
447,35.94790994605661,boot,447,1,50,ks
447,36.45173881562389,all_boot,447,1,50,ks
447,32.526932068457555,null,447,1,50,ks
447,32.23264960512952,gn,447,1,50,ks
447,32.526932068457555,hybrid_gn,447,1,50,ks
448,36.721499787403786,old,448,1,50,ks
448,37.033642518518526,boot,448,1,50,ks
448,38.05527036545614,all_boot,448,1,50,ks
448,29.556351889961388,null,448,1,50,ks
448,40.652421175679805,gn,448,1,50,ks
448,29.556351889961388,hybrid_gn,448,1,50,ks
449,42.682932630169724,old,449,1,50,ks
449,42.689744560130876,boot,449,1,50,ks
449,42.68575585019128,all_boot,449,1,50,ks
449,39.893192726488046,null,449,1,50,ks
449,42.58799186833268,gn,449,1,50,ks
449,39.893192726488046,hybrid_gn,449,1,50,ks
450,35.320031793771705,old,450,1,50,ks
450,35.35562621302094,boot,450,1,50,ks
450,35.60251372332596,all_boot,450,1,50,ks
450,33.27240210089497,null,450,1,50,ks
450,33.824510030471586,gn,450,1,50,ks
450,33.27240210089497,hybrid_gn,450,1,50,ks
451,32.2997494080622,old,451,1,50,ks
451,31.74638175746293,boot,451,1,50,ks
451,32.27988239432299,all_boot,451,1,50,ks
451,23.80704306854637,null,451,1,50,ks
451,27.664973646262023,gn,451,1,50,ks
451,23.80704306854637,hybrid_gn,451,1,50,ks
452,40.41412160647175,old,452,1,50,ks
452,40.410960012518196,boot,452,1,50,ks
452,40.469142531467,all_boot,452,1,50,ks
452,35.61440098282246,null,452,1,50,ks
452,38.03744917428796,gn,452,1,50,ks
452,35.61440098282246,hybrid_gn,452,1,50,ks
453,38.5697306258683,old,453,1,50,ks
453,38.22792456530774,boot,453,1,50,ks
453,38.322733443962825,all_boot,453,1,50,ks
453,35.31166293251034,null,453,1,50,ks
453,34.77474125867605,gn,453,1,50,ks
453,35.31166293251034,hybrid_gn,453,1,50,ks
454,36.84032103522946,old,454,1,50,ks
454,37.02802320801331,boot,454,1,50,ks
454,37.37056600796007,all_boot,454,1,50,ks
454,35.03255276625944,null,454,1,50,ks
454,35.38873986954323,gn,454,1,50,ks
454,35.03255276625944,hybrid_gn,454,1,50,ks
455,38.701898253497134,old,455,1,50,ks
455,38.42751713703038,boot,455,1,50,ks
455,38.71714612520469,all_boot,455,1,50,ks
455,29.866748197023956,null,455,1,50,ks
455,31.037654766633644,gn,455,1,50,ks
455,29.866748197023956,hybrid_gn,455,1,50,ks
456,36.68262886243885,old,456,1,50,ks
456,36.49739058921653,boot,456,1,50,ks
456,36.714607512301335,all_boot,456,1,50,ks
456,33.64357348095581,null,456,1,50,ks
456,34.20217735486329,gn,456,1,50,ks
456,33.64357348095581,hybrid_gn,456,1,50,ks
457,29.523490538614922,old,457,1,50,ks
457,29.489396671932212,boot,457,1,50,ks
457,29.75388803126974,all_boot,457,1,50,ks
457,24.482072051609908,null,457,1,50,ks
457,28.623892698118507,gn,457,1,50,ks
457,24.482072051609908,hybrid_gn,457,1,50,ks
458,35.31107459691062,old,458,1,50,ks
458,35.18969514466619,boot,458,1,50,ks
458,35.79015721600499,all_boot,458,1,50,ks
458,32.608025829669764,null,458,1,50,ks
458,34.16581748409796,gn,458,1,50,ks
458,32.608025829669764,hybrid_gn,458,1,50,ks
459,45.55990396673866,old,459,1,50,ks
459,45.668715425210735,boot,459,1,50,ks
459,45.585307795467074,all_boot,459,1,50,ks
459,40.7726927828578,null,459,1,50,ks
459,43.544499383031265,gn,459,1,50,ks
459,40.7726927828578,hybrid_gn,459,1,50,ks
460,37.526801790536716,old,460,1,50,ks
460,37.55276038972661,boot,460,1,50,ks
460,37.582147594680194,all_boot,460,1,50,ks
460,30.66328040081605,null,460,1,50,ks
460,31.64550685812349,gn,460,1,50,ks
460,30.66328040081605,hybrid_gn,460,1,50,ks
461,42.81346185999714,old,461,1,50,ks
461,42.93890343344792,boot,461,1,50,ks
461,42.9382623191544,all_boot,461,1,50,ks
461,42.535463194957565,null,461,1,50,ks
461,42.78436117914036,gn,461,1,50,ks
461,42.535463194957565,hybrid_gn,461,1,50,ks
462,37.61727907349177,old,462,1,50,ks
462,37.31323746199695,boot,462,1,50,ks
462,37.44181753656524,all_boot,462,1,50,ks
462,31.182579182925892,null,462,1,50,ks
462,31.637229068594962,gn,462,1,50,ks
462,31.182579182925892,hybrid_gn,462,1,50,ks
463,38.67230776783754,old,463,1,50,ks
463,38.96345863306621,boot,463,1,50,ks
463,38.933970004931055,all_boot,463,1,50,ks
463,34.93758341087796,null,463,1,50,ks
463,42.706239470346326,gn,463,1,50,ks
463,34.93758341087796,hybrid_gn,463,1,50,ks
464,39.77288308725728,old,464,1,50,ks
464,39.670154980381085,boot,464,1,50,ks
464,39.6342462352099,all_boot,464,1,50,ks
464,39.33387189898259,null,464,1,50,ks
464,41.47027332683794,gn,464,1,50,ks
464,39.33387189898259,hybrid_gn,464,1,50,ks
465,37.78381216348832,old,465,1,50,ks
465,37.7463856741287,boot,465,1,50,ks
465,37.78724865455293,all_boot,465,1,50,ks
465,34.55095995658122,null,465,1,50,ks
465,34.3876153518103,gn,465,1,50,ks
465,34.55095995658122,hybrid_gn,465,1,50,ks
466,37.7623625969147,old,466,1,50,ks
466,37.725292971365946,boot,466,1,50,ks
466,37.92647076220407,all_boot,466,1,50,ks
466,36.43007043817121,null,466,1,50,ks
466,36.398981761164755,gn,466,1,50,ks
466,36.43007043817121,hybrid_gn,466,1,50,ks
467,31.61700276909491,old,467,1,50,ks
467,30.889627944578514,boot,467,1,50,ks
467,31.008571182374887,all_boot,467,1,50,ks
467,24.13745547630696,null,467,1,50,ks
467,25.98422351531066,gn,467,1,50,ks
467,24.13745547630696,hybrid_gn,467,1,50,ks
468,40.699447471150556,old,468,1,50,ks
468,40.31047568179955,boot,468,1,50,ks
468,46.46730379706795,all_boot,468,1,50,ks
468,33.1674184087818,null,468,1,50,ks
468,33.63578021370918,gn,468,1,50,ks
468,33.1674184087818,hybrid_gn,468,1,50,ks
469,30.08885622309417,old,469,1,50,ks
469,30.658325223370486,boot,469,1,50,ks
469,29.784547764577063,all_boot,469,1,50,ks
469,22.553020009113357,null,469,1,50,ks
469,23.806107155788826,gn,469,1,50,ks
469,22.553020009113357,hybrid_gn,469,1,50,ks
470,38.24651587055187,old,470,1,50,ks
470,38.30653689248106,boot,470,1,50,ks
470,38.49060130190491,all_boot,470,1,50,ks
470,34.49906674436855,null,470,1,50,ks
470,35.536891572343684,gn,470,1,50,ks
470,34.49906674436855,hybrid_gn,470,1,50,ks
471,39.199696723162035,old,471,1,50,ks
471,39.088370239191235,boot,471,1,50,ks
471,39.33160685023837,all_boot,471,1,50,ks
471,34.86082431577203,null,471,1,50,ks
471,39.490860727275646,gn,471,1,50,ks
471,34.86082431577203,hybrid_gn,471,1,50,ks
472,40.766342619259326,old,472,1,50,ks
472,40.717709213328945,boot,472,1,50,ks
472,40.71658601543784,all_boot,472,1,50,ks
472,35.26791947899713,null,472,1,50,ks
472,36.39596419172689,gn,472,1,50,ks
472,35.26791947899713,hybrid_gn,472,1,50,ks
473,28.728953296877478,old,473,1,50,ks
473,28.58506792211186,boot,473,1,50,ks
473,29.305511712845693,all_boot,473,1,50,ks
473,24.873635455734085,null,473,1,50,ks
473,24.442546431638796,gn,473,1,50,ks
473,24.873635455734085,hybrid_gn,473,1,50,ks
474,36.43761251426126,old,474,1,50,ks
474,36.3840345627875,boot,474,1,50,ks
474,36.376190188710524,all_boot,474,1,50,ks
474,35.40067164567027,null,474,1,50,ks
474,35.790895458709656,gn,474,1,50,ks
474,35.40067164567027,hybrid_gn,474,1,50,ks
475,39.28022401389735,old,475,1,50,ks
475,39.27555857434199,boot,475,1,50,ks
475,39.28819265287181,all_boot,475,1,50,ks
475,37.93242286627904,null,475,1,50,ks
475,38.75773854617459,gn,475,1,50,ks
475,37.93242286627904,hybrid_gn,475,1,50,ks
476,33.16254494165232,old,476,1,50,ks
476,33.23051442037924,boot,476,1,50,ks
476,32.55699460572298,all_boot,476,1,50,ks
476,26.943684077262564,null,476,1,50,ks
476,26.729818814414223,gn,476,1,50,ks
476,26.943684077262564,hybrid_gn,476,1,50,ks
477,35.98571680051735,old,477,1,50,ks
477,35.7369965095112,boot,477,1,50,ks
477,36.245009963571256,all_boot,477,1,50,ks
477,28.248743883422335,null,477,1,50,ks
477,29.751536608518737,gn,477,1,50,ks
477,28.248743883422335,hybrid_gn,477,1,50,ks
478,34.96873589927969,old,478,1,50,ks
478,34.847364206154495,boot,478,1,50,ks
478,35.18499528746935,all_boot,478,1,50,ks
478,31.35419947397033,null,478,1,50,ks
478,35.475786160201515,gn,478,1,50,ks
478,31.35419947397033,hybrid_gn,478,1,50,ks
479,35.51302980251237,old,479,1,50,ks
479,35.37225832446236,boot,479,1,50,ks
479,35.59595707257194,all_boot,479,1,50,ks
479,31.978287396612963,null,479,1,50,ks
479,32.817756307945025,gn,479,1,50,ks
479,31.978287396612963,hybrid_gn,479,1,50,ks
480,36.436255906547856,old,480,1,50,ks
480,36.5044640939195,boot,480,1,50,ks
480,36.40996617818351,all_boot,480,1,50,ks
480,36.192733805652615,null,480,1,50,ks
480,37.785680099617444,gn,480,1,50,ks
480,36.19273380565259,hybrid_gn,480,1,50,ks
481,41.58412248742748,old,481,1,50,ks
481,41.19833283573475,boot,481,1,50,ks
481,41.27467154892738,all_boot,481,1,50,ks
481,40.01485921995197,null,481,1,50,ks
481,37.497664388951804,gn,481,1,50,ks
481,40.01485921995197,hybrid_gn,481,1,50,ks
482,38.06853799196398,old,482,1,50,ks
482,38.10259725557488,boot,482,1,50,ks
482,38.06441199558378,all_boot,482,1,50,ks
482,35.048940438119196,null,482,1,50,ks
482,36.400135040740906,gn,482,1,50,ks
482,35.048940438119196,hybrid_gn,482,1,50,ks
483,43.447158804146774,old,483,1,50,ks
483,43.54047274550266,boot,483,1,50,ks
483,43.496502434147374,all_boot,483,1,50,ks
483,42.75372769411284,null,483,1,50,ks
483,44.117432050243465,gn,483,1,50,ks
483,42.75372769411284,hybrid_gn,483,1,50,ks
484,36.765660623527715,old,484,1,50,ks
484,36.63940516714175,boot,484,1,50,ks
484,36.80715219615523,all_boot,484,1,50,ks
484,27.169862668020542,null,484,1,50,ks
484,25.92487879700729,gn,484,1,50,ks
484,27.169862668020542,hybrid_gn,484,1,50,ks
485,38.346007609614034,old,485,1,50,ks
485,38.280892841818286,boot,485,1,50,ks
485,38.302597780298825,all_boot,485,1,50,ks
485,38.03162688795098,null,485,1,50,ks
485,37.448789540361226,gn,485,1,50,ks
485,38.03162688795098,hybrid_gn,485,1,50,ks
486,39.84043606801319,old,486,1,50,ks
486,39.73632039619369,boot,486,1,50,ks
486,39.797624458705094,all_boot,486,1,50,ks
486,37.46696764690824,null,486,1,50,ks
486,37.56382497816441,gn,486,1,50,ks
486,37.46696764690824,hybrid_gn,486,1,50,ks
487,36.96416903677528,old,487,1,50,ks
487,37.13999622985378,boot,487,1,50,ks
487,36.946188185729405,all_boot,487,1,50,ks
487,36.04031883287654,null,487,1,50,ks
487,35.78599127840994,gn,487,1,50,ks
487,36.04031883287654,hybrid_gn,487,1,50,ks
488,34.38495449071594,old,488,1,50,ks
488,34.334476718554015,boot,488,1,50,ks
488,34.333818035808115,all_boot,488,1,50,ks
488,33.197963726309446,null,488,1,50,ks
488,33.429573495691464,gn,488,1,50,ks
488,33.197963726309446,hybrid_gn,488,1,50,ks
489,40.16266274211509,old,489,1,50,ks
489,40.092445750730136,boot,489,1,50,ks
489,40.238488194670985,all_boot,489,1,50,ks
489,38.70649483321973,null,489,1,50,ks
489,43.92344283195889,gn,489,1,50,ks
489,38.70649483321973,hybrid_gn,489,1,50,ks
490,36.6519792524185,old,490,1,50,ks
490,36.49646625690326,boot,490,1,50,ks
490,36.40841114888338,all_boot,490,1,50,ks
490,21.066036675015265,null,490,1,50,ks
490,32.215001996640034,gn,490,1,50,ks
490,21.066036675015265,hybrid_gn,490,1,50,ks
491,38.07378058750501,old,491,1,50,ks
491,37.982434325641215,boot,491,1,50,ks
491,38.17122099961992,all_boot,491,1,50,ks
491,31.500662850491953,null,491,1,50,ks
491,34.68063985442353,gn,491,1,50,ks
491,31.500662850491953,hybrid_gn,491,1,50,ks
492,43.09028017323676,old,492,1,50,ks
492,44.13920204084085,boot,492,1,50,ks
492,44.069481987896644,all_boot,492,1,50,ks
492,41.517718465186555,null,492,1,50,ks
492,46.02547448637524,gn,492,1,50,ks
492,41.517718465186555,hybrid_gn,492,1,50,ks
493,38.5289631342539,old,493,1,50,ks
493,38.61642494861774,boot,493,1,50,ks
493,43.396735147212354,all_boot,493,1,50,ks
493,28.418418279065445,null,493,1,50,ks
493,31.12149257302152,gn,493,1,50,ks
493,28.418418279065445,hybrid_gn,493,1,50,ks
494,41.52817072212341,old,494,1,50,ks
494,41.50677700512675,boot,494,1,50,ks
494,41.317288601420174,all_boot,494,1,50,ks
494,25.746386258135185,null,494,1,50,ks
494,33.160297086987235,gn,494,1,50,ks
494,25.746386258135185,hybrid_gn,494,1,50,ks
495,34.821297359720596,old,495,1,50,ks
495,34.514170277482386,boot,495,1,50,ks
495,35.10236784338263,all_boot,495,1,50,ks
495,29.98301146058763,null,495,1,50,ks
495,30.843178656857244,gn,495,1,50,ks
495,29.98301146058763,hybrid_gn,495,1,50,ks
496,40.98743513171824,old,496,1,50,ks
496,41.00068586610867,boot,496,1,50,ks
496,41.037420391507546,all_boot,496,1,50,ks
496,38.54301242587105,null,496,1,50,ks
496,37.72563138997852,gn,496,1,50,ks
496,38.54301242587105,hybrid_gn,496,1,50,ks
497,40.20192404851276,old,497,1,50,ks
497,40.49633763393929,boot,497,1,50,ks
497,40.135491495816424,all_boot,497,1,50,ks
497,34.00358642212329,null,497,1,50,ks
497,34.790923448145996,gn,497,1,50,ks
497,34.00358642212329,hybrid_gn,497,1,50,ks
498,28.77167117956063,old,498,1,50,ks
498,28.722433423882343,boot,498,1,50,ks
498,28.94742293326827,all_boot,498,1,50,ks
498,24.246478565579235,null,498,1,50,ks
498,24.99239315863947,gn,498,1,50,ks
498,24.246478565579235,hybrid_gn,498,1,50,ks
499,38.68870627648819,old,499,1,50,ks
499,38.672419322180254,boot,499,1,50,ks
499,38.697013601115074,all_boot,499,1,50,ks
499,34.98608486199969,null,499,1,50,ks
499,36.10183827844225,gn,499,1,50,ks
499,34.98608486199969,hybrid_gn,499,1,50,ks
500,35.79534121654693,old,500,1,50,ks
500,35.68308983794181,boot,500,1,50,ks
500,36.10930765314028,all_boot,500,1,50,ks
500,31.586663868229724,null,500,1,50,ks
500,32.792873469185025,gn,500,1,50,ks
500,31.586663868229724,hybrid_gn,500,1,50,ks
501,41.739078025700906,old,1,2,50,ks
501,41.871342933341566,boot,1,2,50,ks
501,41.96337104012411,all_boot,1,2,50,ks
501,39.68820098956524,null,1,2,50,ks
501,39.77313939827794,gn,1,2,50,ks
501,39.68820098956524,hybrid_gn,1,2,50,ks
502,40.29911596158823,old,2,2,50,ks
502,40.205084119312524,boot,2,2,50,ks
502,40.51678376050524,all_boot,2,2,50,ks
502,33.15607999156906,null,2,2,50,ks
502,33.475600972574526,gn,2,2,50,ks
502,33.15607999156906,hybrid_gn,2,2,50,ks
503,39.674814697560755,old,3,2,50,ks
503,39.65511929945265,boot,3,2,50,ks
503,39.66079812112179,all_boot,3,2,50,ks
503,39.243716393448544,null,3,2,50,ks
503,40.4022503845332,gn,3,2,50,ks
503,39.243716393448544,hybrid_gn,3,2,50,ks
504,41.309117560346586,old,4,2,50,ks
504,41.51305438033859,boot,4,2,50,ks
504,41.4199831446775,all_boot,4,2,50,ks
504,36.027751872067455,null,4,2,50,ks
504,35.508552827342115,gn,4,2,50,ks
504,36.027751872067455,hybrid_gn,4,2,50,ks
505,40.134326395173446,old,5,2,50,ks
505,40.339857285396235,boot,5,2,50,ks
505,40.02691650636196,all_boot,5,2,50,ks
505,34.41650886601314,null,5,2,50,ks
505,33.62298801722024,gn,5,2,50,ks
505,34.41650886601314,hybrid_gn,5,2,50,ks
506,35.59540809121287,old,6,2,50,ks
506,35.52566425815277,boot,6,2,50,ks
506,35.85249923693308,all_boot,6,2,50,ks
506,28.948058425823106,null,6,2,50,ks
506,30.547157076481643,gn,6,2,50,ks
506,28.948058425823106,hybrid_gn,6,2,50,ks
507,38.19919344768134,old,7,2,50,ks
507,38.170030092044534,boot,7,2,50,ks
507,38.260190093755554,all_boot,7,2,50,ks
507,32.074122609059486,null,7,2,50,ks
507,32.528751248629916,gn,7,2,50,ks
507,32.074122609059486,hybrid_gn,7,2,50,ks
508,37.59260238426589,old,8,2,50,ks
508,37.858636430123994,boot,8,2,50,ks
508,37.85246612755134,all_boot,8,2,50,ks
508,35.90757053694563,null,8,2,50,ks
508,37.58837687814866,gn,8,2,50,ks
508,35.90757053694563,hybrid_gn,8,2,50,ks
509,39.7864965995271,old,9,2,50,ks
509,39.84952229052089,boot,9,2,50,ks
509,39.8032336317528,all_boot,9,2,50,ks
509,34.407192490615174,null,9,2,50,ks
509,38.06225307872381,gn,9,2,50,ks
509,34.407192490615174,hybrid_gn,9,2,50,ks
510,38.62543617066533,old,10,2,50,ks
510,38.62702613666846,boot,10,2,50,ks
510,38.62958159797762,all_boot,10,2,50,ks
510,34.401568662692846,null,10,2,50,ks
510,36.780237604156255,gn,10,2,50,ks
510,34.401568662692846,hybrid_gn,10,2,50,ks
511,37.40522802991024,old,11,2,50,ks
511,37.38492365873068,boot,11,2,50,ks
511,37.393357975019796,all_boot,11,2,50,ks
511,33.157312078366395,null,11,2,50,ks
511,33.71340170090111,gn,11,2,50,ks
511,33.157312078366395,hybrid_gn,11,2,50,ks
512,37.756886879523016,old,12,2,50,ks
512,37.90589320035409,boot,12,2,50,ks
512,37.81234539056622,all_boot,12,2,50,ks
512,33.13186028064524,null,12,2,50,ks
512,34.166369436640025,gn,12,2,50,ks
512,33.13186028064524,hybrid_gn,12,2,50,ks
513,39.618597244857384,old,13,2,50,ks
513,39.616216667021256,boot,13,2,50,ks
513,39.61050237041799,all_boot,13,2,50,ks
513,36.314423301568,null,13,2,50,ks
513,36.95174622933877,gn,13,2,50,ks
513,36.314423301568,hybrid_gn,13,2,50,ks
514,41.00734315517729,old,14,2,50,ks
514,40.71928902166533,boot,14,2,50,ks
514,40.36628402613533,all_boot,14,2,50,ks
514,34.48929376197961,null,14,2,50,ks
514,36.08687524768424,gn,14,2,50,ks
514,34.48929376197961,hybrid_gn,14,2,50,ks
515,38.86641504028171,old,15,2,50,ks
515,39.218721015045546,boot,15,2,50,ks
515,39.160587746121486,all_boot,15,2,50,ks
515,31.20802944331956,null,15,2,50,ks
515,32.86734472536001,gn,15,2,50,ks
515,31.20802944331956,hybrid_gn,15,2,50,ks
516,38.068317977835314,old,16,2,50,ks
516,37.90892112139238,boot,16,2,50,ks
516,38.00056645551238,all_boot,16,2,50,ks
516,33.943412844268906,null,16,2,50,ks
516,33.95518628004306,gn,16,2,50,ks
516,33.943412844268906,hybrid_gn,16,2,50,ks
517,42.527406284911216,old,17,2,50,ks
517,42.387189046081026,boot,17,2,50,ks
517,42.38601653812808,all_boot,17,2,50,ks
517,40.501106071842685,null,17,2,50,ks
517,39.83904422853472,gn,17,2,50,ks
517,40.501106071842685,hybrid_gn,17,2,50,ks
518,39.395573917111975,old,18,2,50,ks
518,39.453847152039906,boot,18,2,50,ks
518,39.36144296288093,all_boot,18,2,50,ks
518,36.56172156859425,null,18,2,50,ks
518,36.64826570497696,gn,18,2,50,ks
518,36.56172156859425,hybrid_gn,18,2,50,ks
519,39.65822139460614,old,19,2,50,ks
519,39.55453723839336,boot,19,2,50,ks
519,39.4539398681252,all_boot,19,2,50,ks
519,36.134614814747216,null,19,2,50,ks
519,37.157794435074926,gn,19,2,50,ks
519,36.134614814747216,hybrid_gn,19,2,50,ks
520,41.55403581752076,old,20,2,50,ks
520,42.15131823190947,boot,20,2,50,ks
520,41.47201883288288,all_boot,20,2,50,ks
520,35.32294636029123,null,20,2,50,ks
520,36.070864441352796,gn,20,2,50,ks
520,35.32294636029123,hybrid_gn,20,2,50,ks
521,36.50930565008255,old,21,2,50,ks
521,36.85194690417703,boot,21,2,50,ks
521,36.92625988445423,all_boot,21,2,50,ks
521,35.186167497613,null,21,2,50,ks
521,37.77038629337683,gn,21,2,50,ks
521,35.186167497613,hybrid_gn,21,2,50,ks
522,42.91562817603313,old,22,2,50,ks
522,42.81137459241691,boot,22,2,50,ks
522,43.41358901528865,all_boot,22,2,50,ks
522,32.23244039984532,null,22,2,50,ks
522,32.664674845200906,gn,22,2,50,ks
522,32.23244039984532,hybrid_gn,22,2,50,ks
523,40.85275821898062,old,23,2,50,ks
523,40.5558014633609,boot,23,2,50,ks
523,40.5917477135958,all_boot,23,2,50,ks
523,37.41482849634802,null,23,2,50,ks
523,42.217250092778315,gn,23,2,50,ks
523,37.41482849634802,hybrid_gn,23,2,50,ks
524,40.07656197022078,old,24,2,50,ks
524,40.14547935088862,boot,24,2,50,ks
524,40.34652043502849,all_boot,24,2,50,ks
524,34.162597985303,null,24,2,50,ks
524,34.47510678647376,gn,24,2,50,ks
524,34.162597985303,hybrid_gn,24,2,50,ks
525,36.298098751209295,old,25,2,50,ks
525,35.98483002838081,boot,25,2,50,ks
525,36.30916630357888,all_boot,25,2,50,ks
525,31.04466417670433,null,25,2,50,ks
525,31.42582906310999,gn,25,2,50,ks
525,31.04466417670433,hybrid_gn,25,2,50,ks
526,42.90011245003463,old,26,2,50,ks
526,38.51731624296092,boot,26,2,50,ks
526,38.28931549828884,all_boot,26,2,50,ks
526,30.841918809754866,null,26,2,50,ks
526,31.317582454709303,gn,26,2,50,ks
526,30.841918809754866,hybrid_gn,26,2,50,ks
527,40.81141404505047,old,27,2,50,ks
527,41.06036510502404,boot,27,2,50,ks
527,41.39025431095758,all_boot,27,2,50,ks
527,23.693081215267103,null,27,2,50,ks
527,23.693081215267103,gn,27,2,50,ks
527,23.693081215267103,hybrid_gn,27,2,50,ks
528,38.12946272607018,old,28,2,50,ks
528,37.19919106843805,boot,28,2,50,ks
528,37.848536401204186,all_boot,28,2,50,ks
528,28.29424886236127,null,28,2,50,ks
528,29.877303989250834,gn,28,2,50,ks
528,28.29424886236127,hybrid_gn,28,2,50,ks
529,38.909956339901925,old,29,2,50,ks
529,38.31384066874943,boot,29,2,50,ks
529,38.492486909447315,all_boot,29,2,50,ks
529,32.128782427854475,null,29,2,50,ks
