sim,b,est,shrinkage_factor,type,run,j,n,d
255,0,ate_strat,0,all_boot,255,1,50,ks
255,0.0744010445172485,ate_ipw_2,0,null,255,1,50,ks
255,0,ate_regr,0,null,255,1,50,ks
255,4.3530462684819817e-17,ate_dr,0,null,255,1,50,ks
255,0.9255989554827514,ate_strat,0,null,255,1,50,ks
255,0.13568407485446066,ate_ipw_2,0,gn,255,1,50,ks
255,0.7133087186107069,ate_regr,0,gn,255,1,50,ks
255,2.7755575615628914e-17,ate_dr,0,gn,255,1,50,ks
255,0.15100720653483238,ate_strat,0,gn,255,1,50,ks
255,0.0744010445172485,ate_ipw_2,0,hybrid_gn,255,1,50,ks
255,0,ate_regr,0,hybrid_gn,255,1,50,ks
255,4.3530462684819817e-17,ate_dr,0,hybrid_gn,255,1,50,ks
255,0.9255989554827514,ate_strat,0,hybrid_gn,255,1,50,ks
256,6.514660060345537e-19,ate_ipw_2,0,old,256,1,50,ks
256,0.12462877921906085,ate_regr,0,old,256,1,50,ks
256,0.8753712207809394,ate_dr,0,old,256,1,50,ks
256,0,ate_strat,0,old,256,1,50,ks
256,-9.568054457566277e-18,ate_ipw_2,0,boot,256,1,50,ks
256,0.08984452572405591,ate_regr,0,boot,256,1,50,ks
256,0.910155474275944,ate_dr,0,boot,256,1,50,ks
256,0,ate_strat,0,boot,256,1,50,ks
256,-6.485353463982779e-18,ate_ipw_2,0,all_boot,256,1,50,ks
256,0.1383177222620884,ate_regr,0,all_boot,256,1,50,ks
256,0.8616822777379116,ate_dr,0,all_boot,256,1,50,ks
256,0,ate_strat,0,all_boot,256,1,50,ks
256,1.61754801495595e-16,ate_ipw_2,0,null,256,1,50,ks
256,1.1102230246251565e-16,ate_regr,0,null,256,1,50,ks
256,4.041140162635146e-18,ate_dr,0,null,256,1,50,ks
256,0.9999999999999997,ate_strat,0,null,256,1,50,ks
256,0.01935800854985903,ate_ipw_2,0,gn,256,1,50,ks
256,0.6710247862947665,ate_regr,0,gn,256,1,50,ks
256,0,ate_dr,0,gn,256,1,50,ks
256,0.30961720515537455,ate_strat,0,gn,256,1,50,ks
256,1.61754801495595e-16,ate_ipw_2,0,hybrid_gn,256,1,50,ks
256,1.1102230246251565e-16,ate_regr,0,hybrid_gn,256,1,50,ks
256,4.041140162635146e-18,ate_dr,0,hybrid_gn,256,1,50,ks
256,0.9999999999999997,ate_strat,0,hybrid_gn,256,1,50,ks
257,0.06111516404922562,ate_ipw_2,0,old,257,1,50,ks
257,0.30741765359188744,ate_regr,0,old,257,1,50,ks
257,0.5637428291692169,ate_dr,0,old,257,1,50,ks
257,0.06772435318966998,ate_strat,0,old,257,1,50,ks
257,0.048513132573576125,ate_ipw_2,0,boot,257,1,50,ks
257,0.3230796956099416,ate_regr,0,boot,257,1,50,ks
257,0.5402893089599966,ate_dr,0,boot,257,1,50,ks
257,0.08811786285648567,ate_strat,0,boot,257,1,50,ks
257,0.039281150058832544,ate_ipw_2,0,all_boot,257,1,50,ks
257,0.31129744068885357,ate_regr,0,all_boot,257,1,50,ks
257,0.5482676892826058,ate_dr,0,all_boot,257,1,50,ks
257,0.10115371996970803,ate_strat,0,all_boot,257,1,50,ks
257,0,ate_ipw_2,0,null,257,1,50,ks
257,3.3577241082161706e-17,ate_regr,0,null,257,1,50,ks
257,0,ate_dr,0,null,257,1,50,ks
257,0.9999999999999984,ate_strat,0,null,257,1,50,ks
257,0,ate_ipw_2,0,gn,257,1,50,ks
257,0.923638615971859,ate_regr,0,gn,257,1,50,ks
257,0.0633189160880567,ate_dr,0,gn,257,1,50,ks
257,0.013042467940084249,ate_strat,0,gn,257,1,50,ks
257,0,ate_ipw_2,0,hybrid_gn,257,1,50,ks
257,3.3577241082161706e-17,ate_regr,0,hybrid_gn,257,1,50,ks
257,0,ate_dr,0,hybrid_gn,257,1,50,ks
257,0.9999999999999984,ate_strat,0,hybrid_gn,257,1,50,ks
258,0.12203265385658185,ate_ipw_2,0,old,258,1,50,ks
258,0.48612958536895,ate_regr,0,old,258,1,50,ks
258,0.3918377607744683,ate_dr,0,old,258,1,50,ks
258,0,ate_strat,0,old,258,1,50,ks
258,0.12890833950288502,ate_ipw_2,0,boot,258,1,50,ks
258,0.47674725130044854,ate_regr,0,boot,258,1,50,ks
258,0.3943444091966665,ate_dr,0,boot,258,1,50,ks
258,0,ate_strat,0,boot,258,1,50,ks
258,0.07705729097267927,ate_ipw_2,0,all_boot,258,1,50,ks
258,0.49061510174151735,ate_regr,0,all_boot,258,1,50,ks
258,0.4323276072858033,ate_dr,0,all_boot,258,1,50,ks
258,0,ate_strat,0,all_boot,258,1,50,ks
258,0,ate_ipw_2,0,null,258,1,50,ks
258,1.145388917897516e-16,ate_regr,0,null,258,1,50,ks
258,1.1832694723326022e-15,ate_dr,0,null,258,1,50,ks
258,0.9999999999999978,ate_strat,0,null,258,1,50,ks
258,2.1388045308256626e-17,ate_ipw_2,0,gn,258,1,50,ks
258,0.8249738271206916,ate_regr,0,gn,258,1,50,ks
258,0.17502617287930838,ate_dr,0,gn,258,1,50,ks
258,6.938893903907228e-18,ate_strat,0,gn,258,1,50,ks
258,0,ate_ipw_2,0,hybrid_gn,258,1,50,ks
258,1.145388917897516e-16,ate_regr,0,hybrid_gn,258,1,50,ks
258,1.1832694723326022e-15,ate_dr,0,hybrid_gn,258,1,50,ks
258,0.9999999999999978,ate_strat,0,hybrid_gn,258,1,50,ks
259,0.07129035402089488,ate_ipw_2,0,old,259,1,50,ks
259,0.5266010518813778,ate_regr,0,old,259,1,50,ks
259,0.08928843721573282,ate_dr,0,old,259,1,50,ks
259,0.3128201568819943,ate_strat,0,old,259,1,50,ks
259,0.14923516648693116,ate_ipw_2,0,boot,259,1,50,ks
259,0.7044153204775878,ate_regr,0,boot,259,1,50,ks
259,0.1463495130354811,ate_dr,0,boot,259,1,50,ks
259,0,ate_strat,0,boot,259,1,50,ks
259,0.14188694399424517,ate_ipw_2,0,all_boot,259,1,50,ks
259,0.6782578226291669,ate_regr,0,all_boot,259,1,50,ks
259,0.17985523337658796,ate_dr,0,all_boot,259,1,50,ks
259,0,ate_strat,0,all_boot,259,1,50,ks
259,-1.595835919437165e-16,ate_ipw_2,0,null,259,1,50,ks
259,0,ate_regr,0,null,259,1,50,ks
259,4.626338898910046e-17,ate_dr,0,null,259,1,50,ks
259,0.9999999999999998,ate_strat,0,null,259,1,50,ks
259,5.3012812694411596e-18,ate_ipw_2,0,gn,259,1,50,ks
259,0.7761931061254389,ate_regr,0,gn,259,1,50,ks
259,0,ate_dr,0,gn,259,1,50,ks
259,0.22380689387456093,ate_strat,0,gn,259,1,50,ks
259,-1.595835919437165e-16,ate_ipw_2,0,hybrid_gn,259,1,50,ks
259,0,ate_regr,0,hybrid_gn,259,1,50,ks
259,4.626338898910046e-17,ate_dr,0,hybrid_gn,259,1,50,ks
259,0.9999999999999998,ate_strat,0,hybrid_gn,259,1,50,ks
260,0.1824251495913617,ate_ipw_2,0,old,260,1,50,ks
260,0.4785359834173556,ate_regr,0,old,260,1,50,ks
260,0.2574348267198418,ate_dr,0,old,260,1,50,ks
260,0.08160404027144089,ate_strat,0,old,260,1,50,ks
260,0.17328419615342486,ate_ipw_2,0,boot,260,1,50,ks
260,0.5041527274973591,ate_regr,0,boot,260,1,50,ks
260,0.25683462269843893,ate_dr,0,boot,260,1,50,ks
260,0.06572845365077709,ate_strat,0,boot,260,1,50,ks
260,0.2609048087123529,ate_ipw_2,0,all_boot,260,1,50,ks
260,0.4308245504960416,ate_regr,0,all_boot,260,1,50,ks
260,0.2341203251144865,ate_dr,0,all_boot,260,1,50,ks
260,0.07415031567711905,ate_strat,0,all_boot,260,1,50,ks
260,1.000000000000001,ate_ipw_2,0,null,260,1,50,ks
260,-3.0767499547070824e-16,ate_regr,0,null,260,1,50,ks
260,9.302616279012572e-17,ate_dr,0,null,260,1,50,ks
260,0,ate_strat,0,null,260,1,50,ks
260,0,ate_ipw_2,0,gn,260,1,50,ks
260,0.8762031149773627,ate_regr,0,gn,260,1,50,ks
260,-1.3444728231561947e-17,ate_dr,0,gn,260,1,50,ks
260,0.12379688502263742,ate_strat,0,gn,260,1,50,ks
260,1.000000000000001,ate_ipw_2,0,hybrid_gn,260,1,50,ks
260,-3.0767499547070824e-16,ate_regr,0,hybrid_gn,260,1,50,ks
260,9.302616279012572e-17,ate_dr,0,hybrid_gn,260,1,50,ks
260,0,ate_strat,0,hybrid_gn,260,1,50,ks
261,0,ate_ipw_2,0,old,261,1,50,ks
261,0.4922168587052165,ate_regr,0,old,261,1,50,ks
261,0.5077831412947835,ate_dr,0,old,261,1,50,ks
261,-2.922051779767639e-17,ate_strat,0,old,261,1,50,ks
261,-2.5297556763400262e-17,ate_ipw_2,0,boot,261,1,50,ks
261,0.5481158153904578,ate_regr,0,boot,261,1,50,ks
261,0.4518841846095422,ate_dr,0,boot,261,1,50,ks
261,0,ate_strat,0,boot,261,1,50,ks
261,-4.6863851014752824e-17,ate_ipw_2,0,all_boot,261,1,50,ks
261,0.49084373470283116,ate_regr,0,all_boot,261,1,50,ks
261,0.5091562652971688,ate_dr,0,all_boot,261,1,50,ks
261,0,ate_strat,0,all_boot,261,1,50,ks
261,0,ate_ipw_2,0,null,261,1,50,ks
261,0,ate_regr,0,null,261,1,50,ks
261,2.966145223919889e-17,ate_dr,0,null,261,1,50,ks
261,1.0000000000000002,ate_strat,0,null,261,1,50,ks
261,0.08743018111674775,ate_ipw_2,0,gn,261,1,50,ks
261,0.5207417001362151,ate_regr,0,gn,261,1,50,ks
261,0,ate_dr,0,gn,261,1,50,ks
261,0.3918281187470371,ate_strat,0,gn,261,1,50,ks
261,0,ate_ipw_2,0,hybrid_gn,261,1,50,ks
261,0,ate_regr,0,hybrid_gn,261,1,50,ks
261,2.966145223919889e-17,ate_dr,0,hybrid_gn,261,1,50,ks
261,1.0000000000000002,ate_strat,0,hybrid_gn,261,1,50,ks
262,0.2745969602251753,ate_ipw_2,0,old,262,1,50,ks
262,0.28881186185135305,ate_regr,0,old,262,1,50,ks
262,0.4352331450669589,ate_dr,0,old,262,1,50,ks
262,0.001358032856512655,ate_strat,0,old,262,1,50,ks
262,0.23931055396915754,ate_ipw_2,0,boot,262,1,50,ks
262,0.34617076561333004,ate_regr,0,boot,262,1,50,ks
262,0.3932970693077033,ate_dr,0,boot,262,1,50,ks
262,0.02122161110980908,ate_strat,0,boot,262,1,50,ks
262,0.25655655431953756,ate_ipw_2,0,all_boot,262,1,50,ks
262,0.30020500386742144,ate_regr,0,all_boot,262,1,50,ks
262,0.4190004689597857,ate_dr,0,all_boot,262,1,50,ks
262,0.024237972853255366,ate_strat,0,all_boot,262,1,50,ks
262,0,ate_ipw_2,0,null,262,1,50,ks
262,1.0000000000000002,ate_regr,0,null,262,1,50,ks
262,4.942519261677539e-16,ate_dr,0,null,262,1,50,ks
262,-4.780631044965484e-16,ate_strat,0,null,262,1,50,ks
262,0.038169900434625814,ate_ipw_2,0,gn,262,1,50,ks
262,0.8256248612507693,ate_regr,0,gn,262,1,50,ks
262,0,ate_dr,0,gn,262,1,50,ks
262,0.13620523831460482,ate_strat,0,gn,262,1,50,ks
262,0,ate_ipw_2,0,hybrid_gn,262,1,50,ks
262,1.0000000000000002,ate_regr,0,hybrid_gn,262,1,50,ks
262,4.942519261677539e-16,ate_dr,0,hybrid_gn,262,1,50,ks
262,-4.780631044965484e-16,ate_strat,0,hybrid_gn,262,1,50,ks
263,0.18297201490144646,ate_ipw_2,0,old,263,1,50,ks
263,0.4130396768696192,ate_regr,0,old,263,1,50,ks
263,0.1945067231316106,ate_dr,0,old,263,1,50,ks
263,0.20948158509732384,ate_strat,0,old,263,1,50,ks
263,0.2763075819574905,ate_ipw_2,0,boot,263,1,50,ks
263,0.4177790929864781,ate_regr,0,boot,263,1,50,ks
263,0.22870404545613562,ate_dr,0,boot,263,1,50,ks
263,0.07720927959989593,ate_strat,0,boot,263,1,50,ks
263,0.31034152187514225,ate_ipw_2,0,all_boot,263,1,50,ks
263,0.35813850160824345,ate_regr,0,all_boot,263,1,50,ks
263,0.2689878600173917,ate_dr,0,all_boot,263,1,50,ks
263,0.06253211649922238,ate_strat,0,all_boot,263,1,50,ks
263,0,ate_ipw_2,0,null,263,1,50,ks
263,1.0000000000000007,ate_regr,0,null,263,1,50,ks
263,-1.0240613521832833e-15,ate_dr,0,null,263,1,50,ks
263,0,ate_strat,0,null,263,1,50,ks
263,-8.434023085285487e-18,ate_ipw_2,0,gn,263,1,50,ks
263,0.8849011498556388,ate_regr,0,gn,263,1,50,ks
263,0,ate_dr,0,gn,263,1,50,ks
263,0.1150988501443611,ate_strat,0,gn,263,1,50,ks
263,0,ate_ipw_2,0,hybrid_gn,263,1,50,ks
263,1.0000000000000007,ate_regr,0,hybrid_gn,263,1,50,ks
263,-1.0240613521832833e-15,ate_dr,0,hybrid_gn,263,1,50,ks
263,0,ate_strat,0,hybrid_gn,263,1,50,ks
264,0.20527668141303773,ate_ipw_2,0,old,264,1,50,ks
264,0.48442965128140036,ate_regr,0,old,264,1,50,ks
264,0.31029366730556185,ate_dr,0,old,264,1,50,ks
264,0,ate_strat,0,old,264,1,50,ks
264,0.16509468628140253,ate_ipw_2,0,boot,264,1,50,ks
264,0.5094809323307357,ate_regr,0,boot,264,1,50,ks
264,0.3053874927699082,ate_dr,0,boot,264,1,50,ks
264,0.020036888617953632,ate_strat,0,boot,264,1,50,ks
264,0.16642614921453613,ate_ipw_2,0,all_boot,264,1,50,ks
264,0.4850993725828246,ate_regr,0,all_boot,264,1,50,ks
264,0.30060581813536086,ate_dr,0,all_boot,264,1,50,ks
264,0.04786866006727853,ate_strat,0,all_boot,264,1,50,ks
264,0,ate_ipw_2,0,null,264,1,50,ks
264,0,ate_regr,0,null,264,1,50,ks
264,-4.245970454760845e-16,ate_dr,0,null,264,1,50,ks
264,1.0000000000000013,ate_strat,0,null,264,1,50,ks
264,0.23866582755565152,ate_ipw_2,0,gn,264,1,50,ks
264,0.7613341724443485,ate_regr,0,gn,264,1,50,ks
264,7.55114816776914e-20,ate_dr,0,gn,264,1,50,ks
264,0,ate_strat,0,gn,264,1,50,ks
264,0,ate_ipw_2,0,hybrid_gn,264,1,50,ks
264,0,ate_regr,0,hybrid_gn,264,1,50,ks
264,-4.245970454760845e-16,ate_dr,0,hybrid_gn,264,1,50,ks
264,1.0000000000000013,ate_strat,0,hybrid_gn,264,1,50,ks
265,0.2619331205541112,ate_ipw_2,0,old,265,1,50,ks
265,0.3709783218341973,ate_regr,0,old,265,1,50,ks
265,0.3670885576116916,ate_dr,0,old,265,1,50,ks
265,0,ate_strat,0,old,265,1,50,ks
265,0.22501879990300533,ate_ipw_2,0,boot,265,1,50,ks
265,0.3470031939559808,ate_regr,0,boot,265,1,50,ks
265,0.34883830923149456,ate_dr,0,boot,265,1,50,ks
265,0.07913969690951929,ate_strat,0,boot,265,1,50,ks
265,0.22533344817229947,ate_ipw_2,0,all_boot,265,1,50,ks
265,0.3463063980523996,ate_regr,0,all_boot,265,1,50,ks
265,0.349378912907478,ate_dr,0,all_boot,265,1,50,ks
265,0.07898124086782285,ate_strat,0,all_boot,265,1,50,ks
265,0,ate_ipw_2,0,null,265,1,50,ks
265,0.9921757502323851,ate_regr,0,null,265,1,50,ks
265,9.046378665233004e-18,ate_dr,0,null,265,1,50,ks
265,0.007824249767614866,ate_strat,0,null,265,1,50,ks
265,0.10865163082373526,ate_ipw_2,0,gn,265,1,50,ks
265,0.7803011333955727,ate_regr,0,gn,265,1,50,ks
265,0,ate_dr,0,gn,265,1,50,ks
265,0.111047235780692,ate_strat,0,gn,265,1,50,ks
265,0,ate_ipw_2,0,hybrid_gn,265,1,50,ks
265,0.9921757502323851,ate_regr,0,hybrid_gn,265,1,50,ks
265,9.046378665233004e-18,ate_dr,0,hybrid_gn,265,1,50,ks
265,0.007824249767614866,ate_strat,0,hybrid_gn,265,1,50,ks
266,-1.6123787236234073e-17,ate_ipw_2,0,old,266,1,50,ks
266,0.5344015512206081,ate_regr,0,old,266,1,50,ks
266,0.4655984487793917,ate_dr,0,old,266,1,50,ks
266,0,ate_strat,0,old,266,1,50,ks
266,-4.769197615834534e-17,ate_ipw_2,0,boot,266,1,50,ks
266,0.5727534669286615,ate_regr,0,boot,266,1,50,ks
266,0.42724653307133853,ate_dr,0,boot,266,1,50,ks
266,0,ate_strat,0,boot,266,1,50,ks
266,5.96500262697997e-17,ate_ipw_2,0,all_boot,266,1,50,ks
266,0.49662804436711566,ate_regr,0,all_boot,266,1,50,ks
266,0.5033719556328843,ate_dr,0,all_boot,266,1,50,ks
266,2.7755575615628914e-17,ate_strat,0,all_boot,266,1,50,ks
266,0,ate_ipw_2,0,null,266,1,50,ks
266,-3.1435368439591275e-16,ate_regr,0,null,266,1,50,ks
266,-2.9249948170479543e-16,ate_dr,0,null,266,1,50,ks
266,1,ate_strat,0,null,266,1,50,ks
266,0.2527697908192077,ate_ipw_2,0,gn,266,1,50,ks
266,0.5206400249977643,ate_regr,0,gn,266,1,50,ks
266,0,ate_dr,0,gn,266,1,50,ks
266,0.22659018418302806,ate_strat,0,gn,266,1,50,ks
266,0,ate_ipw_2,0,hybrid_gn,266,1,50,ks
266,-3.1435368439591275e-16,ate_regr,0,hybrid_gn,266,1,50,ks
266,-2.9249948170479543e-16,ate_dr,0,hybrid_gn,266,1,50,ks
266,1,ate_strat,0,hybrid_gn,266,1,50,ks
267,0,ate_ipw_2,0,old,267,1,50,ks
267,0.10311767620684514,ate_regr,0,old,267,1,50,ks
267,0.843511274863437,ate_dr,0,old,267,1,50,ks
267,0.05337104892971797,ate_strat,0,old,267,1,50,ks
267,0,ate_ipw_2,0,boot,267,1,50,ks
267,0.10755092696594389,ate_regr,0,boot,267,1,50,ks
267,0.8853357774695403,ate_dr,0,boot,267,1,50,ks
267,0.0071132955645158424,ate_strat,0,boot,267,1,50,ks
267,-3.1239681480121765e-20,ate_ipw_2,0,all_boot,267,1,50,ks
267,0.0799443454329597,ate_regr,0,all_boot,267,1,50,ks
267,0.9200556545670402,ate_dr,0,all_boot,267,1,50,ks
267,5.421010862427522e-20,ate_strat,0,all_boot,267,1,50,ks
267,7.470498141676104e-17,ate_ipw_2,0,null,267,1,50,ks
267,0,ate_regr,0,null,267,1,50,ks
267,0,ate_dr,0,null,267,1,50,ks
267,0.9999999999999989,ate_strat,0,null,267,1,50,ks
267,0.36353464092231946,ate_ipw_2,0,gn,267,1,50,ks
267,0.5470808041897279,ate_regr,0,gn,267,1,50,ks
267,0,ate_dr,0,gn,267,1,50,ks
267,0.08938455488795247,ate_strat,0,gn,267,1,50,ks
267,7.470498141676104e-17,ate_ipw_2,0,hybrid_gn,267,1,50,ks
267,0,ate_regr,0,hybrid_gn,267,1,50,ks
267,0,ate_dr,0,hybrid_gn,267,1,50,ks
267,0.9999999999999989,ate_strat,0,hybrid_gn,267,1,50,ks
268,0.4089783806765375,ate_ipw_2,0,old,268,1,50,ks
268,0.5186929331525699,ate_regr,0,old,268,1,50,ks
268,0.06067600870320856,ate_dr,0,old,268,1,50,ks
268,0.011652677467684051,ate_strat,0,old,268,1,50,ks
268,0.3356859825186869,ate_ipw_2,0,boot,268,1,50,ks
268,0.5006937373963708,ate_regr,0,boot,268,1,50,ks
268,0.05296222287032749,ate_dr,0,boot,268,1,50,ks
268,0.11065805721461493,ate_strat,0,boot,268,1,50,ks
268,0.3441191089472375,ate_ipw_2,0,all_boot,268,1,50,ks
268,0.49718829264817244,ate_regr,0,all_boot,268,1,50,ks
268,0.054263567139784454,ate_dr,0,all_boot,268,1,50,ks
268,0.10442903126480557,ate_strat,0,all_boot,268,1,50,ks
268,2.0622488655202402e-17,ate_ipw_2,0,null,268,1,50,ks
268,0.8809162842496299,ate_regr,0,null,268,1,50,ks
268,0,ate_dr,0,null,268,1,50,ks
268,0.11908371575037009,ate_strat,0,null,268,1,50,ks
268,-2.4871403636613985e-17,ate_ipw_2,0,gn,268,1,50,ks
268,0.84135381358298,ate_regr,0,gn,268,1,50,ks
268,6.938893903907228e-18,ate_dr,0,gn,268,1,50,ks
268,0.15864618641701983,ate_strat,0,gn,268,1,50,ks
268,2.0622488655202402e-17,ate_ipw_2,0,hybrid_gn,268,1,50,ks
268,0.8809162842496299,ate_regr,0,hybrid_gn,268,1,50,ks
268,0,ate_dr,0,hybrid_gn,268,1,50,ks
268,0.11908371575037009,ate_strat,0,hybrid_gn,268,1,50,ks
269,0.2260396294898344,ate_ipw_2,0,old,269,1,50,ks
269,0.47145904226991814,ate_regr,0,old,269,1,50,ks
269,0.14798205698650135,ate_dr,0,old,269,1,50,ks
269,0.1545192712537462,ate_strat,0,old,269,1,50,ks
269,0.27515304328508017,ate_ipw_2,0,boot,269,1,50,ks
269,0.45867925205094007,ate_regr,0,boot,269,1,50,ks
269,0.14054823455541246,ate_dr,0,boot,269,1,50,ks
269,0.12561947010856725,ate_strat,0,boot,269,1,50,ks
269,0.28646312674740904,ate_ipw_2,0,all_boot,269,1,50,ks
269,0.4528948570317889,ate_regr,0,all_boot,269,1,50,ks
269,0.13848888072887505,ate_dr,0,all_boot,269,1,50,ks
269,0.1221531354919272,ate_strat,0,all_boot,269,1,50,ks
269,0,ate_ipw_2,0,null,269,1,50,ks
269,1.0000000000000013,ate_regr,0,null,269,1,50,ks
269,0,ate_dr,0,null,269,1,50,ks
269,0,ate_strat,0,null,269,1,50,ks
269,0,ate_ipw_2,0,gn,269,1,50,ks
269,0.8352125447863219,ate_regr,0,gn,269,1,50,ks
269,0.06026874520649067,ate_dr,0,gn,269,1,50,ks
269,0.10451871000718746,ate_strat,0,gn,269,1,50,ks
269,0,ate_ipw_2,0,hybrid_gn,269,1,50,ks
269,1.0000000000000013,ate_regr,0,hybrid_gn,269,1,50,ks
269,0,ate_dr,0,hybrid_gn,269,1,50,ks
269,0,ate_strat,0,hybrid_gn,269,1,50,ks
270,0.30906602445215947,ate_ipw_2,0,old,270,1,50,ks
270,0.2722285150526659,ate_regr,0,old,270,1,50,ks
270,-1.734723475976807e-18,ate_dr,0,old,270,1,50,ks
270,0.4187054604951748,ate_strat,0,old,270,1,50,ks
270,0.5213244770451162,ate_ipw_2,0,boot,270,1,50,ks
270,0.4786755229548839,ate_regr,0,boot,270,1,50,ks
270,0,ate_dr,0,boot,270,1,50,ks
270,-3.7234511548836434e-22,ate_strat,0,boot,270,1,50,ks
270,0.7409223354026435,ate_ipw_2,0,all_boot,270,1,50,ks
270,0.2516514738251199,ate_regr,0,all_boot,270,1,50,ks
270,0.0074261907722371415,ate_dr,0,all_boot,270,1,50,ks
270,0,ate_strat,0,all_boot,270,1,50,ks
270,2.893563073584537e-16,ate_ipw_2,0,null,270,1,50,ks
270,0,ate_regr,0,null,270,1,50,ks
270,0,ate_dr,0,null,270,1,50,ks
270,0.9999999999999998,ate_strat,0,null,270,1,50,ks
270,0,ate_ipw_2,0,gn,270,1,50,ks
270,0.9783820204790321,ate_regr,0,gn,270,1,50,ks
270,1.3971121488411947e-18,ate_dr,0,gn,270,1,50,ks
270,0.02161797952096786,ate_strat,0,gn,270,1,50,ks
270,2.893563073584537e-16,ate_ipw_2,0,hybrid_gn,270,1,50,ks
270,0,ate_regr,0,hybrid_gn,270,1,50,ks
270,0,ate_dr,0,hybrid_gn,270,1,50,ks
270,0.9999999999999998,ate_strat,0,hybrid_gn,270,1,50,ks
271,0.40029065008492914,ate_ipw_2,0,old,271,1,50,ks
271,0.2932255487841406,ate_regr,0,old,271,1,50,ks
271,0.30648380113093016,ate_dr,0,old,271,1,50,ks
271,3.469446951953614e-18,ate_strat,0,old,271,1,50,ks
271,0.38206535734613545,ate_ipw_2,0,boot,271,1,50,ks
271,0.3115599268776789,ate_regr,0,boot,271,1,50,ks
271,0.3063747157761856,ate_dr,0,boot,271,1,50,ks
271,0,ate_strat,0,boot,271,1,50,ks
271,0.4067642009632916,ate_ipw_2,0,all_boot,271,1,50,ks
271,0.27266024545349754,ate_regr,0,all_boot,271,1,50,ks
271,0.3205755535832109,ate_dr,0,all_boot,271,1,50,ks
271,-1.3877787807814457e-17,ate_strat,0,all_boot,271,1,50,ks
271,-3.5216887850311544e-16,ate_ipw_2,0,null,271,1,50,ks
271,1.0000000000000009,ate_regr,0,null,271,1,50,ks
271,7.922455121196571e-17,ate_dr,0,null,271,1,50,ks
271,0,ate_strat,0,null,271,1,50,ks
271,0,ate_ipw_2,0,gn,271,1,50,ks
271,0.5950623245635988,ate_regr,0,gn,271,1,50,ks
271,-1.837790368830343e-17,ate_dr,0,gn,271,1,50,ks
271,0.40493767543640125,ate_strat,0,gn,271,1,50,ks
271,-3.5216887850311544e-16,ate_ipw_2,0,hybrid_gn,271,1,50,ks
271,1.0000000000000009,ate_regr,0,hybrid_gn,271,1,50,ks
271,7.922455121196571e-17,ate_dr,0,hybrid_gn,271,1,50,ks
271,0,ate_strat,0,hybrid_gn,271,1,50,ks
272,0.9974374126968157,ate_ipw_2,0,old,272,1,50,ks
272,0,ate_regr,0,old,272,1,50,ks
272,0.002562587303184236,ate_dr,0,old,272,1,50,ks
272,9.630011400271028e-17,ate_strat,0,old,272,1,50,ks
272,0.9959957502238745,ate_ipw_2,0,boot,272,1,50,ks
272,8.273025833286377e-19,ate_regr,0,boot,272,1,50,ks
272,0.004004249776125726,ate_dr,0,boot,272,1,50,ks
272,0,ate_strat,0,boot,272,1,50,ks
272,0.9909826170193562,ate_ipw_2,0,all_boot,272,1,50,ks
272,0,ate_regr,0,all_boot,272,1,50,ks
272,0.009017382980643833,ate_dr,0,all_boot,272,1,50,ks
272,0,ate_strat,0,all_boot,272,1,50,ks
272,-1.089629396246984e-17,ate_ipw_2,0,null,272,1,50,ks
272,1.0000000000000004,ate_regr,0,null,272,1,50,ks
272,0,ate_dr,0,null,272,1,50,ks
272,-1.8827764823556703e-17,ate_strat,0,null,272,1,50,ks
272,-8.05797819233787e-18,ate_ipw_2,0,gn,272,1,50,ks
272,0.8436695645362268,ate_regr,0,gn,272,1,50,ks
272,0,ate_dr,0,gn,272,1,50,ks
272,0.15633043546377312,ate_strat,0,gn,272,1,50,ks
272,-1.089629396246984e-17,ate_ipw_2,0,hybrid_gn,272,1,50,ks
272,1.0000000000000004,ate_regr,0,hybrid_gn,272,1,50,ks
272,0,ate_dr,0,hybrid_gn,272,1,50,ks
272,-1.8827764823556703e-17,ate_strat,0,hybrid_gn,272,1,50,ks
273,0.22692308450746523,ate_ipw_2,0,old,273,1,50,ks
273,0.5679169125700135,ate_regr,0,old,273,1,50,ks
273,0.11741168663294169,ate_dr,0,old,273,1,50,ks
273,0.08774831628957948,ate_strat,0,old,273,1,50,ks
273,0.10550868135096841,ate_ipw_2,0,boot,273,1,50,ks
273,0.6012133020423364,ate_regr,0,boot,273,1,50,ks
273,0.12617190657990032,ate_dr,0,boot,273,1,50,ks
273,0.16710611002679474,ate_strat,0,boot,273,1,50,ks
273,0.12029262879014592,ate_ipw_2,0,all_boot,273,1,50,ks
273,0.5252614426050862,ate_regr,0,all_boot,273,1,50,ks
273,0.1277649222469368,ate_dr,0,all_boot,273,1,50,ks
273,0.22668100635783112,ate_strat,0,all_boot,273,1,50,ks
273,0.069501216134295,ate_ipw_2,0,null,273,1,50,ks
273,-5.761579136937787e-17,ate_regr,0,null,273,1,50,ks
273,0,ate_dr,0,null,273,1,50,ks
273,0.9304987838657046,ate_strat,0,null,273,1,50,ks
273,0.08483539346613805,ate_ipw_2,0,gn,273,1,50,ks
273,0.6739312263591931,ate_regr,0,gn,273,1,50,ks
273,0,ate_dr,0,gn,273,1,50,ks
273,0.24123338017466872,ate_strat,0,gn,273,1,50,ks
273,0.069501216134295,ate_ipw_2,0,hybrid_gn,273,1,50,ks
